time,temp,m/z,abundance
4.02,55.38,104.0,411.8
4.04,55.4,105.0,588.2
4.06,55.42,106.0,176.5
4.08,55.44,107.0,470.6
4.1,55.46,108.0,352.9
4.12,55.48,109.0,176.5
4.14,55.5,110.0,294.1
4.16,55.52,111.0,117.6
4.18,55.54,112.0,117.6
4.2,55.56,113.0,235.3
4.22,55.58,114.0,58.8
4.24,55.6,115.0,117.6
4.26,55.62,116.0,294.1
4.28,55.64,117.0,117.6
4.3,55.66,118.0,235.3
4.32,55.68,119.0,882.4
4.34,55.7,120.0,0.0
4.36,55.72,121.0,58.8
4.38,55.74,122.0,117.6
4.4,55.76,123.0,0.0
4.42,55.78,124.0,0.0
4.44,55.8,125.0,58.8
4.46,55.82,126.0,0.0
4.48,55.84,127.0,352.9
4.5,55.86,128.0,117.6
4.52,55.88,129.0,117.6
4.54,55.9,130.0,0.0
4.56,55.92,131.0,411.8
4.58,55.94,132.0,58.8
4.6,55.96,133.0,0.0
4.62,55.98,134.0,235.3
4.64,56.0,135.0,0.0
4.66,56.02,136.0,117.6
4.68,56.04,137.0,0.0
4.7,56.06,138.0,0.0
4.72,56.08,139.0,58.8
4.74,56.1,140.0,176.5
4.76,56.12,141.0,0.0
4.78,56.14,142.0,0.0
4.8,56.16,143.0,58.8
4.82,56.18,144.0,117.6
4.84,56.2,145.0,176.5
4.86,56.22,146.0,411.8
4.88,56.24,147.0,529.4
4.9,56.26,148.0,352.9
4.92,56.28,149.0,58.8
4.94,56.3,150.0,294.1
4.98,54.048,151.1,117.6
5.0,52.922,151.0,0.0
5.02,51.796,152.0,0.0
5.04,50.67,153.0,0.0
5.06,49.544,154.0,0.0
5.08,48.418,155.0,0.0
5.1,47.292,184.0,0.0
5.12,46.166,189.0,0.0
5.14,45.04,192.0,0.0
5.16,43.914,207.0,0.0
5.18,42.788,221.0,0.0
5.2,41.662,233.0,0.0
5.22,40.536,281.0,0.0
5.26,38.284,1.9,455117.6
5.28,37.158,2.0,487470.6
5.3,36.032,3.0,58.8
5.32,34.906,12.0,16764.7
5.34,33.78,13.0,4941.2
5.36,32.654,14.0,25647.1
5.38,31.528,15.0,72588.2
5.4,30.402,16.0,244647.1
5.42,29.276,17.0,1763588.2
5.44,28.15,19.0,143470.6
5.46,27.024,20.0,52235.3
5.5,24.772,21.0,58.8
5.52,23.646,22.0,3470.6
5.54,22.52,23.0,529.4
5.56,21.394,24.0,1588.2
5.58,20.268,25.0,3294.1
5.6,19.142,26.0,28941.2
5.62,18.016,27.0,120647.1
5.64,16.89,28.0,782176.5
5.66,15.764,29.0,67705.9
5.68,14.638,30.0,60529.4
5.7,13.512,31.0,7588.2
5.72,12.386,32.0,281176.5
5.74,11.26,33.0,7705.9
5.76,10.134,34.0,18647.1
5.78,9.008,35.0,2058.8
5.8,7.882,35.8,9823.5
5.82,6.756,35.9,10529.4
5.84,5.63,36.0,9470.6
5.86,4.504,36.1,8529.4
5.88,3.378,36.2,7176.5
5.9,2.252,36.8,764.7
5.92,1.126,36.9,1764.7
5.94,0.0,37.0,882.4
5.96,1.378,37.1,1529.4
5.98,2.756,37.2,1235.3
6.0,4.134,37.8,7352.9
6.02,5.512,37.9,6294.1
6.04,6.89,38.0,8117.6
6.06,8.268,38.1,7411.8
6.08,9.646,38.2,5411.8
6.1,11.024,39.0,13235.3
6.12,12.402,39.8,11823.5
6.14,13.78,39.9,12470.6
6.16,15.159,40.0,14352.9
6.18,16.537,40.1,14470.6
6.2,17.915,40.2,13176.5
6.22,19.293,41.0,32294.1
6.24,20.671,42.0,49705.9
6.26,22.049,43.0,54176.5
6.28,23.427,44.0,766529.4
6.3,24.805,45.0,25352.9
6.32,26.183,46.0,8176.5
6.34,27.561,47.0,10000.0
6.36,28.939,48.0,72882.4
6.38,30.317,49.0,1764.7
6.4,31.695,50.0,5058.8
6.42,33.073,51.0,4588.2
6.44,34.451,52.0,2705.9
6.46,35.829,53.0,2294.1
6.48,37.207,54.0,2588.2
6.5,38.585,55.0,4764.7
6.52,39.963,56.0,6352.9
6.54,41.341,57.0,7882.4
6.56,42.72,58.0,5411.8
6.58,44.098,59.0,4352.9
6.6,45.476,60.0,3235.3
6.62,46.854,61.0,705.9
6.64,48.232,62.0,705.9
6.66,49.61,63.0,941.2
6.68,50.988,63.8,198588.2
6.7,52.366,63.9,195000.0
6.72,53.744,64.0,198294.1
6.74,55.122,64.1,186235.3
6.76,56.5,64.2,160235.3
6.78,56.556,65.0,2411.8
6.8,56.611,65.8,11235.3
6.82,56.667,65.9,11352.9
6.84,56.722,66.0,13411.8
6.86,56.778,66.1,11764.7
6.88,56.833,66.2,10294.1
6.9,56.889,67.0,1588.2
6.92,56.944,68.0,1235.3
6.94,57.0,69.0,6352.9
6.96,55.86,70.0,1294.1
6.98,54.72,71.0,588.2
7.0,53.58,72.0,2294.1
7.02,52.44,73.0,8882.4
7.04,51.3,74.0,764.7
7.06,50.16,75.0,1058.8
7.08,49.02,76.0,588.2
7.1,47.88,77.0,1647.1
7.12,46.74,78.0,1941.2
7.14,45.6,79.0,2647.1
7.16,44.46,80.0,823.5
7.18,43.32,81.0,1588.2
7.2,42.18,82.0,1529.4
7.22,41.04,83.0,647.1
7.24,39.9,84.0,647.1
7.26,38.76,85.0,411.8
7.28,37.62,86.0,235.3
7.3,36.48,87.0,294.1
7.32,35.34,88.0,235.3
7.34,34.2,89.0,235.3
7.36,33.06,90.0,176.5
7.38,31.92,91.0,1352.9
7.4,30.78,92.0,588.2
7.42,29.64,93.0,764.7
7.44,28.5,94.0,882.4
7.46,27.36,95.0,470.6
7.48,26.22,96.0,117.6
7.5,25.08,97.0,823.5
7.52,23.94,98.0,176.5
7.54,22.8,99.0,0.0
7.56,21.66,100.0,764.7
7.58,20.52,101.0,1470.6
7.6,19.38,102.0,58.8
7.62,18.24,103.0,294.1
7.64,17.1,104.0,235.3
7.66,15.96,105.0,352.9
7.68,14.82,106.0,470.6
7.7,13.68,107.0,235.3
7.72,12.54,108.0,588.2
7.74,11.4,109.0,176.5
7.76,10.26,110.0,352.9
7.78,9.12,111.0,0.0
7.8,7.98,112.0,176.5
7.82,6.84,113.0,235.3
7.84,5.7,114.0,58.8
7.86,4.56,115.0,176.5
7.88,3.42,116.0,0.0
7.9,2.28,117.0,352.9
7.92,1.14,118.0,0.0
7.94,0.0,119.0,941.2
7.96,1.164,120.0,117.6
7.98,2.328,121.0,117.6
8.0,3.492,122.0,58.8
8.02,4.656,123.0,0.0
8.04,5.82,124.0,0.0
8.06,6.984,125.0,117.6
8.08,8.148,126.0,0.0
8.1,9.312,127.0,352.9
8.12,10.476,128.0,117.6
8.14,11.64,129.0,117.6
8.16,12.804,130.0,176.5
8.18,13.968,131.0,647.1
8.2,15.132,132.0,117.6
8.22,16.296,133.0,58.8
8.24,17.46,134.0,117.6
8.26,18.624,135.0,117.6
8.28,19.788,136.0,0.0
8.3,20.952,137.0,58.8
8.32,22.116,138.0,0.0
8.34,23.28,139.0,176.5
8.36,24.444,140.0,0.0
8.38,25.608,141.0,0.0
8.4,26.772,142.0,0.0
8.42,27.936,143.0,0.0
8.44,29.1,144.0,0.0
8.46,30.264,145.0,176.5
8.48,31.428,146.0,647.1
8.5,32.592,147.0,529.4
8.52,33.756,148.0,176.5
8.54,34.92,149.0,117.6
8.56,36.084,150.0,176.5
8.6,38.412,151.1,705.9
8.62,39.576,151.0,176.5
8.64,40.74,152.0,0.0
8.66,41.904,153.0,0.0
8.68,43.068,154.0,0.0
8.7,44.232,155.0,0.0
8.72,45.396,184.0,58.8
8.74,46.56,189.0,0.0
8.76,47.724,192.0,0.0
8.78,48.888,207.0,0.0
8.8,50.052,221.0,0.0
8.82,51.216,233.0,0.0
8.84,52.38,281.0,0.0
8.88,54.708,1.9,465411.8
8.9,55.872,2.0,489352.9
8.92,57.036,3.0,176.5
8.94,58.2,12.0,18470.6
8.96,57.036,13.0,4352.9
8.98,55.872,14.0,24117.6
9.0,54.708,15.0,74529.4
9.02,53.544,16.0,240058.8
9.04,52.38,17.0,1756176.5
9.06,51.216,19.0,146764.7
9.08,50.052,20.0,53529.4
9.12,47.724,21.0,176.5
9.14,46.56,22.0,2764.7
9.16,45.396,23.0,294.1
9.18,44.232,24.0,1294.1
9.2,43.068,25.0,2176.5
9.22,41.904,26.0,26235.3
9.24,40.74,27.0,113117.6
9.26,39.576,28.0,808882.4
9.28,38.412,29.0,64411.8
9.3,37.248,30.0,62352.9
9.32,36.084,31.0,6529.4
9.34,34.92,32.0,284000.0
9.36,33.756,33.0,6117.6
9.38,32.592,34.0,19823.5
9.4,31.428,35.0,1411.8
9.42,30.264,35.8,10588.2
9.44,29.1,35.9,9823.5
9.46,27.936,36.0,10764.7
9.48,26.772,36.1,9117.6
9.5,25.608,36.2,8764.7
9.52,24.444,36.8,1294.1
9.54,23.28,36.9,1588.2
9.56,22.116,37.0,1705.9
9.58,20.952,37.1,1176.5
9.6,19.788,37.2,1235.3
9.62,18.624,37.8,6117.6
9.64,17.46,37.9,7470.6
9.66,16.296,38.0,7647.1
9.68,15.132,38.1,7117.6
9.7,13.968,38.2,6470.6
9.72,12.804,39.0,12058.8
9.74,11.64,39.8,14823.5
9.76,10.476,39.9,13764.7
9.78,9.312,40.0,13235.3
9.8,8.148,40.1,13117.6
9.82,6.984,40.2,12470.6
9.84,5.82,41.0,30117.6
9.86,4.656,42.0,48588.2
9.88,3.492,43.0,58705.9
9.9,2.328,44.0,775176.5
9.92,1.164,45.0,22294.1
9.94,0.0,46.0,5588.2
9.96,2.53,47.0,8176.5
9.98,5.061,48.0,74941.2
10.0,7.591,49.0,2058.8
10.02,10.122,50.0,5529.4
10.04,12.652,51.0,3941.2
10.06,15.183,52.0,2882.4
10.08,17.713,53.0,1529.4
10.1,20.243,54.0,2588.2
10.12,22.774,55.0,5411.8
10.14,25.304,56.0,6882.4
10.16,27.835,57.0,7764.7
10.18,30.365,58.0,5882.4
10.2,32.896,59.0,3470.6
10.22,35.426,60.0,4117.6
10.24,37.957,61.0,352.9
10.26,40.487,62.0,882.4
10.28,43.017,63.0,882.4
10.3,45.548,63.8,199235.3
10.32,48.078,63.9,199294.1
10.34,50.609,64.0,197176.5
10.36,53.139,64.1,188529.4
10.38,55.67,64.2,165235.3
10.4,58.2,65.0,3294.1
10.42,58.211,65.8,11941.2
10.44,58.222,65.9,12058.8
10.46,58.233,66.0,10352.9
10.48,58.244,66.1,10647.1
10.5,58.256,66.2,9941.2
10.52,58.267,67.0,823.5
10.54,58.278,68.0,1235.3
10.56,58.289,69.0,6823.5
10.58,58.3,70.0,1352.9
10.6,58.311,71.0,705.9
10.62,58.322,72.0,2000.0
10.64,58.333,73.0,8352.9
10.66,58.344,74.0,529.4
10.68,58.356,75.0,1117.6
10.7,58.367,76.0,352.9
10.72,58.378,77.0,1294.1
10.74,58.389,78.0,2352.9
10.76,58.4,79.0,1764.7
10.78,58.411,80.0,647.1
10.8,58.422,81.0,1235.3
10.82,58.433,82.0,941.2
10.84,58.444,83.0,705.9
10.86,58.456,84.0,294.1
10.88,58.467,85.0,470.6
10.9,58.478,86.0,117.6
10.92,58.489,87.0,176.5
10.94,58.5,88.0,235.3
10.96,57.33,89.0,176.5
10.98,56.16,90.0,58.8
11.0,54.99,91.0,941.2
11.02,53.82,92.0,235.3
11.04,52.65,93.0,235.3
11.06,51.48,94.0,705.9
11.08,50.31,95.0,294.1
11.1,49.14,96.0,411.8
11.12,47.97,97.0,588.2
11.14,46.8,98.0,411.8
11.16,45.63,99.0,176.5
11.18,44.46,100.0,1000.0
11.2,43.29,101.0,941.2
11.22,42.12,102.0,352.9
11.24,40.95,103.0,647.1
11.26,39.78,104.0,235.3
11.28,38.61,105.0,176.5
11.3,37.44,106.0,294.1
11.32,36.27,107.0,58.8
11.34,35.1,108.0,0.0
11.36,33.93,109.0,235.3
11.38,32.76,110.0,235.3
11.4,31.59,111.0,58.8
11.42,30.42,112.0,117.6
11.44,29.25,113.0,176.5
11.46,28.08,114.0,0.0
11.48,26.91,115.0,764.7
11.5,25.74,116.0,235.3
11.52,24.57,117.0,235.3
11.54,23.4,118.0,117.6
11.56,22.23,119.0,1176.5
11.58,21.06,120.0,117.6
11.6,19.89,121.0,0.0
11.62,18.72,122.0,117.6
11.64,17.55,123.0,58.8
11.66,16.38,124.0,0.0
11.68,15.21,125.0,0.0
11.7,14.04,126.0,58.8
11.72,12.87,127.0,117.6
11.74,11.7,128.0,176.5
11.76,10.53,129.0,58.8
11.78,9.36,130.0,0.0
11.8,8.19,131.0,235.3
11.82,7.02,132.0,176.5
11.84,5.85,133.0,176.5
11.86,4.68,134.0,58.8
11.88,3.51,135.0,58.8
11.9,2.34,136.0,58.8
11.92,1.17,137.0,0.0
11.94,0.0,138.0,58.8
11.96,1.202,139.0,58.8
11.98,2.404,140.0,0.0
12.0,3.606,141.0,0.0
12.02,4.808,142.0,0.0
12.04,6.01,143.0,0.0
12.06,7.212,144.0,0.0
12.08,8.414,145.0,0.0
12.1,9.616,146.0,411.8
12.12,10.818,147.0,823.5
12.14,12.02,148.0,117.6
12.16,13.222,149.0,235.3
12.18,14.424,150.0,294.1
12.22,16.828,151.1,294.1
12.24,18.03,151.0,235.3
12.26,19.232,152.0,0.0
12.28,20.434,153.0,0.0
12.3,21.636,154.0,0.0
12.32,22.838,155.0,0.0
12.34,24.04,184.0,0.0
12.36,25.242,189.0,0.0
12.38,26.444,192.0,0.0
12.4,27.646,207.0,0.0
12.42,28.848,221.0,0.0
12.44,30.05,233.0,0.0
12.46,31.252,281.0,0.0
12.5,33.656,1.9,449000.0
12.52,34.858,2.0,478529.4
12.54,36.06,3.0,176.5
12.56,37.262,12.0,17823.5
12.58,38.464,13.0,5176.5
12.6,39.666,14.0,25058.8
12.62,40.868,15.0,71058.8
12.64,42.07,16.0,252352.9
12.66,43.272,17.0,1746823.5
12.68,44.474,19.0,147941.2
12.7,45.676,20.0,54235.3
12.74,48.08,21.0,117.6
12.76,49.282,22.0,4764.7
12.78,50.484,23.0,529.4
12.8,51.686,24.0,1764.7
12.82,52.888,25.0,2294.1
12.84,54.09,26.0,29470.6
12.86,55.292,27.0,116470.6
12.88,56.494,28.0,793411.8
12.9,57.696,29.0,65823.5
12.92,58.898,30.0,61176.5
12.94,60.1,31.0,8588.2
12.96,58.097,32.0,283529.4
12.98,56.093,33.0,8764.7
13.0,54.09,34.0,18764.7
13.02,52.087,35.0,1411.8
13.04,50.083,35.8,10058.8
13.06,48.08,35.9,11176.5
13.08,46.077,36.0,9941.2
13.1,44.073,36.1,8941.2
13.12,42.07,36.2,8588.2
13.14,40.067,36.8,1352.9
13.16,38.063,36.9,1470.6
13.18,36.06,37.0,1117.6
13.2,34.057,37.1,647.1
13.22,32.053,37.2,1764.7
13.24,30.05,37.8,7294.1
13.26,28.047,37.9,6647.1
13.28,26.043,38.0,7647.1
13.3,24.04,38.1,7117.6
13.32,22.037,38.2,5117.6
13.34,20.033,39.0,12941.2
13.36,18.03,39.8,11941.2
13.38,16.027,39.9,13529.4
13.4,14.023,40.0,13764.7
13.42,12.02,40.1,12352.9
13.44,10.017,40.2,9941.2
13.46,8.013,41.0,31823.5
13.48,6.01,42.0,54117.6
13.5,4.007,43.0,57058.8
13.52,2.003,44.0,782470.6
13.54,0.0,45.0,20764.7
13.56,0.0,46.0,7529.4
13.58,0.0,47.0,8176.5
13.6,0.0,48.0,76823.5
13.62,0.0,49.0,1235.3
13.64,0.0,50.0,8117.6
13.66,0.0,51.0,4705.9
13.68,0.0,52.0,2235.3
13.7,0.0,53.0,3411.8
13.72,0.0,54.0,2294.1
13.74,0.0,55.0,5705.9
13.76,0.0,56.0,6941.2
13.78,0.0,57.0,7235.3
13.8,0.0,58.0,6764.7
13.82,0.0,59.0,4117.6
13.84,0.0,60.0,3705.9
13.86,0.0,61.0,470.6
13.88,0.0,62.0,941.2
13.9,0.0,63.0,882.4
13.92,0.0,63.8,201352.9
13.94,0.0,63.9,197823.5
13.96,1.204,64.0,197941.2
13.98,2.408,64.1,185411.8
14.0,3.612,64.2,159764.7
14.02,4.816,65.0,2882.4
14.04,6.02,65.8,11411.8
14.06,7.224,65.9,11588.2
14.08,8.428,66.0,11941.2
14.1,9.632,66.1,10705.9
14.12,10.836,66.2,9235.3
14.14,12.04,67.0,2000.0
14.16,13.244,68.0,1529.4
14.18,14.448,69.0,5647.1
14.2,15.652,70.0,1529.4
14.22,16.856,71.0,411.8
14.24,18.06,72.0,2588.2
14.26,19.264,73.0,8588.2
14.28,20.468,74.0,411.8
14.3,21.672,75.0,1588.2
14.32,22.876,76.0,705.9
14.34,24.08,77.0,1470.6
14.36,25.284,78.0,2000.0
14.38,26.488,79.0,2000.0
14.4,27.692,80.0,882.4
14.42,28.896,81.0,1176.5
14.44,30.1,82.0,823.5
14.46,31.304,83.0,529.4
14.48,32.508,84.0,294.1
14.5,33.712,85.0,352.9
14.52,34.916,86.0,117.6
14.54,36.12,87.0,352.9
14.56,37.324,88.0,0.0
14.58,38.528,89.0,176.5
14.6,39.732,90.0,117.6
14.62,40.936,91.0,1000.0
14.64,42.14,92.0,588.2
14.66,43.344,93.0,352.9
14.68,44.548,94.0,588.2
14.7,45.752,95.0,294.1
14.72,46.956,96.0,411.8
14.74,48.16,97.0,1117.6
14.76,49.364,98.0,176.5
14.78,50.568,99.0,0.0
14.8,51.772,100.0,823.5
14.82,52.976,101.0,1176.5
14.84,54.18,102.0,58.8
14.86,55.384,103.0,176.5
14.88,56.588,104.0,176.5
14.9,57.792,105.0,352.9
14.92,58.996,106.0,352.9
14.94,60.2,107.0,58.8
14.96,60.174,108.0,235.3
14.98,60.148,109.0,235.3
15.0,60.122,110.0,58.8
15.02,60.096,111.0,176.5
15.04,60.07,112.0,58.8
15.06,60.044,113.0,58.8
15.08,60.018,114.0,58.8
15.1,59.992,115.0,176.5
15.12,59.966,116.0,0.0
15.14,59.94,117.0,235.3
15.16,59.914,118.0,117.6
15.18,59.888,119.0,1176.5
15.2,59.862,120.0,235.3
15.22,59.836,121.0,0.0
15.24,59.81,122.0,58.8
15.26,59.784,123.0,58.8
15.28,59.758,124.0,58.8
15.3,59.732,125.0,58.8
15.32,59.706,126.0,117.6
15.34,59.68,127.0,470.6
15.36,59.654,128.0,176.5
15.38,59.628,129.0,176.5
15.4,59.602,130.0,58.8
15.42,59.576,131.0,470.6
15.44,59.55,132.0,58.8
15.46,59.524,133.0,117.6
15.48,59.498,134.0,117.6
15.5,59.472,135.0,0.0
15.52,59.446,136.0,0.0
15.54,59.42,137.0,0.0
15.56,59.394,138.0,0.0
15.58,59.368,139.0,0.0
15.6,59.342,140.0,0.0
15.62,59.316,141.0,58.8
15.64,59.29,142.0,117.6
15.66,59.264,143.0,117.6
15.68,59.238,144.0,0.0
15.7,59.212,145.0,176.5
15.72,59.186,146.0,529.4
15.74,59.16,147.0,705.9
15.76,59.134,148.0,58.8
15.78,59.108,149.0,0.0
15.8,59.082,150.0,117.6
15.84,59.03,151.1,235.3
15.86,59.004,151.0,235.3
15.88,58.978,152.0,58.8
15.9,58.952,153.0,0.0
15.92,58.926,154.0,0.0
15.94,58.9,155.0,0.0
15.96,58.974,184.0,0.0
15.98,59.048,189.0,0.0
16.0,59.122,192.0,0.0
16.02,59.196,207.0,0.0
16.04,59.27,221.0,0.0
16.06,59.344,233.0,0.0
16.08,59.418,281.0,0.0
16.12,59.566,1.9,451235.3
16.14,59.64,2.0,468588.2
16.16,59.714,3.0,176.5
16.18,59.788,12.0,15823.5
16.2,59.862,13.0,5352.9
16.22,59.936,14.0,24294.1
16.24,60.01,15.0,69882.4
16.26,60.084,16.0,248294.1
16.28,60.158,17.0,1772176.5
16.3,60.232,19.0,150176.5
16.32,60.306,20.0,56352.9
16.36,60.454,21.0,352.9
16.38,60.528,22.0,4411.8
16.4,60.602,23.0,529.4
16.42,60.676,24.0,1294.1
16.44,60.75,25.0,2823.5
16.46,60.824,26.0,27352.9
16.48,60.898,27.0,120294.1
16.5,60.972,28.0,795176.5
16.52,61.046,29.0,66823.5
16.54,61.12,30.0,66000.0
16.56,61.194,31.0,5882.4
16.58,61.268,32.0,279117.6
16.6,61.342,33.0,6529.4
16.62,61.416,34.0,18764.7
16.64,61.49,35.0,1941.2
16.66,61.564,35.8,9176.5
16.68,61.638,35.9,10941.2
16.7,61.712,36.0,9176.5
16.72,61.786,36.1,8882.4
16.74,61.86,36.2,8647.1
16.76,61.934,36.8,941.2
16.78,62.008,36.9,882.4
16.8,62.082,37.0,1647.1
16.82,62.156,37.1,2176.5
16.84,62.23,37.2,1176.5
16.86,62.304,37.8,7588.2
16.88,62.378,37.9,7470.6
16.9,62.452,38.0,8176.5
16.92,62.526,38.1,5411.8
16.94,62.6,38.2,5764.7
16.96,62.558,39.0,13352.9
16.98,62.517,39.8,13294.1
17.0,62.475,39.9,14411.8
17.02,62.433,40.0,14235.3
17.04,62.392,40.1,14823.5
17.06,62.35,40.2,12352.9
17.08,62.308,41.0,34705.9
17.1,62.267,42.0,53000.0
17.12,62.225,43.0,58235.3
17.14,62.183,44.0,771058.8
17.16,62.142,45.0,24470.6
17.18,62.1,46.0,6588.2
17.2,60.466,47.0,7941.2
17.22,58.832,48.0,81411.8
