time,temp,m/z,abundance
3.1,0.0,221.0,0.0
3.12,0.0,233.0,0.0
3.14,0.0,281.0,0.0
3.18,0.0,1.9,131588.2
3.2,0.0,2.0,132000.0
3.22,0.0,3.0,0.0
3.24,0.0,12.0,6000.0
3.26,0.0,13.0,1117.6
3.28,0.0,14.0,4823.5
3.3,0.0,15.0,12764.7
3.32,0.0,16.0,65470.6
3.34,0.0,17.0,323705.9
3.36,0.0,19.0,202117.6
3.38,0.0,20.0,18470.6
3.42,0.0,21.0,0.0
3.44,0.0,22.0,1411.8
3.46,0.0,23.0,294.1
3.48,0.0,24.0,647.1
3.5,0.0,25.0,647.1
3.52,0.0,26.0,7705.9
3.54,0.0,27.0,32352.9
3.56,0.0,28.0,214764.7
3.58,0.0,29.0,14941.2
3.6,0.0,30.0,14352.9
3.62,0.0,31.0,2058.8
3.64,0.0,32.0,71411.8
3.66,0.0,33.0,2000.0
3.68,0.0,34.0,5470.6
3.7,0.0,35.0,705.9
3.72,0.0,35.8,1705.9
3.74,0.0,35.9,2352.9
3.76,0.0,36.0,2235.3
3.78,0.0,36.1,1411.8
3.8,0.0,36.2,1235.3
3.82,0.0,36.8,411.8
3.84,0.0,36.9,823.5
3.86,0.0,37.0,529.4
3.88,0.0,37.1,529.4
3.9,0.0,37.2,235.3
3.92,0.0,37.8,1411.8
3.94,0.0,37.9,1294.1
3.96,0.0,38.0,1411.8
3.98,0.0,38.1,1647.1
4.0,0.0,38.2,1000.0
4.02,1.97,39.0,3647.1
4.04,3.94,39.8,2058.8
4.06,5.91,39.9,2352.9
4.08,7.88,40.0,2117.6
4.1,9.85,40.1,3117.6
4.12,11.82,40.2,2058.8
4.14,13.79,41.0,5941.2
4.16,15.76,42.0,8117.6
4.18,17.73,43.0,8764.7
4.2,19.7,44.0,227647.1
4.22,21.67,45.0,5294.1
4.24,23.64,46.0,1294.1
4.26,25.61,47.0,2000.0
4.28,27.58,48.0,16588.2
4.3,29.55,49.0,411.8
4.32,31.52,50.0,1352.9
4.34,33.49,51.0,941.2
4.36,35.46,52.0,470.6
4.38,37.43,53.0,823.5
4.4,39.4,54.0,117.6
4.42,41.37,55.0,1529.4
4.44,43.34,56.0,705.9
4.46,45.31,57.0,588.2
4.48,47.28,58.0,529.4
4.5,49.25,59.0,176.5
4.52,51.22,60.0,941.2
4.54,53.19,61.0,117.6
4.56,55.16,62.0,529.4
4.58,57.13,63.0,117.6
4.6,59.1,63.8,34235.3
4.62,61.07,63.9,39000.0
4.64,63.04,64.0,39411.8
4.66,65.01,64.1,34647.1
4.68,66.98,64.2,31235.3
4.7,68.95,65.0,294.1
4.72,70.92,65.8,2235.3
4.74,72.89,65.9,2588.2
4.76,74.86,66.0,1823.5
4.78,76.83,66.1,1941.2
4.8,78.8,66.2,1705.9
4.82,80.77,67.0,411.8
4.84,82.74,68.0,117.6
4.86,84.71,69.0,1823.5
4.88,86.68,70.0,529.4
4.9,88.65,71.0,0.0
4.92,90.62,72.0,235.3
4.94,92.59,73.0,352.9
4.96,94.56,74.0,58.8
4.98,96.53,75.0,117.6
5.0,98.5,76.0,0.0
5.02,96.53,77.0,470.6
5.04,94.56,78.0,470.6
5.06,92.59,79.0,588.2
5.08,90.62,80.0,176.5
5.1,88.65,81.0,352.9
5.12,86.68,82.0,0.0
5.14,84.71,83.0,176.5
5.16,82.74,84.0,58.8
5.18,80.77,85.0,58.8
5.2,78.8,86.0,58.8
5.22,76.83,87.0,0.0
5.24,74.86,88.0,0.0
5.26,72.89,89.0,0.0
5.28,70.92,90.0,0.0
5.3,68.95,91.0,235.3
5.32,66.98,92.0,0.0
5.34,65.01,93.0,235.3
5.36,63.04,94.0,411.8
5.38,61.07,95.0,176.5
5.4,59.1,96.0,0.0
5.42,57.13,97.0,58.8
5.44,55.16,98.0,0.0
5.46,53.19,99.0,58.8
5.48,51.22,100.0,117.6
5.5,49.25,101.0,411.8
5.52,47.28,102.0,0.0
5.54,45.31,103.0,58.8
5.56,43.34,104.0,58.8
5.58,41.37,105.0,117.6
5.6,39.4,106.0,58.8
5.62,37.43,107.0,117.6
5.64,35.46,108.0,58.8
5.66,33.49,109.0,58.8
5.68,31.52,110.0,58.8
5.7,29.55,111.0,0.0
5.72,27.58,112.0,0.0
5.74,25.61,113.0,0.0
5.76,23.64,114.0,0.0
5.78,21.67,115.0,58.8
5.8,19.7,116.0,0.0
5.82,17.73,117.0,0.0
5.84,15.76,118.0,58.8
5.86,13.79,119.0,176.5
5.88,11.82,120.0,58.8
5.9,9.85,121.0,58.8
5.92,7.88,122.0,0.0
5.94,5.91,123.0,0.0
5.96,3.94,124.0,0.0
5.98,1.97,125.0,0.0
6.0,0.0,126.0,0.0
6.02,3.424,127.0,0.0
6.04,6.848,128.0,0.0
6.06,10.272,129.0,0.0
6.08,13.697,130.0,0.0
6.1,17.121,131.0,176.5
6.12,20.545,132.0,0.0
6.14,23.969,133.0,117.6
6.16,27.393,134.0,58.8
6.18,30.817,135.0,117.6
6.2,34.241,136.0,0.0
6.22,37.666,137.0,0.0
6.24,41.09,138.0,0.0
6.26,44.514,139.0,0.0
6.28,47.938,140.0,0.0
6.3,51.362,141.0,0.0
6.32,54.786,142.0,0.0
6.34,58.21,143.0,0.0
6.36,61.634,144.0,0.0
6.38,65.059,145.0,0.0
6.4,68.483,146.0,58.8
6.42,71.907,147.0,0.0
6.44,75.331,148.0,117.6
6.46,78.755,149.0,0.0
6.48,82.179,150.0,176.5
6.52,89.028,151.1,294.1
6.54,92.452,151.0,0.0
6.56,95.876,152.0,0.0
6.58,99.3,153.0,0.0
6.6,99.324,154.0,0.0
6.62,99.348,155.0,0.0
6.64,99.371,184.0,0.0
6.66,99.395,189.0,0.0
6.68,99.419,192.0,0.0
6.7,99.443,207.0,0.0
6.72,99.467,221.0,0.0
6.74,99.49,233.0,0.0
6.76,99.514,281.0,0.0
6.8,99.562,1.9,125117.6
6.82,99.586,2.0,135529.4
6.84,99.61,3.0,0.0
6.86,99.633,12.0,5941.2
6.88,99.657,13.0,705.9
6.9,99.681,14.0,6647.1
6.92,99.705,15.0,13058.8
6.94,99.729,16.0,67235.3
6.96,99.752,17.0,323294.1
6.98,99.776,19.0,195352.9
7.0,99.8,20.0,21000.0
7.04,95.808,21.0,0.0
7.06,93.812,22.0,1000.0
7.08,91.816,23.0,411.8
7.1,89.82,24.0,352.9
7.12,87.824,25.0,470.6
7.14,85.828,26.0,7294.1
7.16,83.832,27.0,27941.2
7.18,81.836,28.0,216941.2
7.2,79.84,29.0,15647.1
7.22,77.844,30.0,12823.5
7.24,75.848,31.0,1117.6
7.26,73.852,32.0,68411.8
7.28,71.856,33.0,2352.9
7.3,69.86,34.0,5117.6
7.32,67.864,35.0,411.8
7.34,65.868,35.8,1823.5
7.36,63.872,35.9,2823.5
7.38,61.876,36.0,2647.1
7.4,59.88,36.1,2000.0
7.42,57.884,36.2,1117.6
7.44,55.888,36.8,235.3
7.46,53.892,36.9,117.6
7.48,51.896,37.0,352.9
7.5,49.9,37.1,588.2
7.52,47.904,37.2,411.8
7.54,45.908,37.8,941.2
7.56,43.912,37.9,1117.6
7.58,41.916,38.0,1352.9
7.6,39.92,38.1,1588.2
7.62,37.924,38.2,1235.3
7.64,35.928,39.0,3823.5
7.66,33.932,39.8,2117.6
7.68,31.936,39.9,1705.9
7.7,29.94,40.0,2941.2
7.72,27.944,40.1,2588.2
7.74,25.948,40.2,1588.2
7.76,23.952,41.0,6000.0
7.78,21.956,42.0,8529.4
7.8,19.96,43.0,9823.5
7.82,17.964,44.0,233176.5
7.84,15.968,45.0,4294.1
7.86,13.972,46.0,1235.3
7.88,11.976,47.0,1352.9
7.9,9.98,48.0,16470.6
7.92,7.984,49.0,176.5
7.94,5.988,50.0,1294.1
7.96,3.992,51.0,1411.8
7.98,1.996,52.0,411.8
8.0,0.0,53.0,235.3
8.02,2.016,54.0,764.7
8.04,4.032,55.0,1588.2
8.06,6.048,56.0,705.9
8.08,8.064,57.0,1352.9
8.1,10.08,58.0,823.5
8.12,12.096,59.0,235.3
8.14,14.112,60.0,823.5
8.16,16.128,61.0,0.0
8.18,18.144,62.0,235.3
8.2,20.16,63.0,411.8
8.22,22.176,63.8,36058.8
8.24,24.192,63.9,33000.0
8.26,26.208,64.0,36058.8
8.28,28.224,64.1,35411.8
8.3,30.24,64.2,31470.6
8.32,32.256,65.0,176.5
8.34,34.272,65.8,1588.2
8.36,36.288,65.9,2941.2
8.38,38.304,66.0,2117.6
8.4,40.32,66.1,1882.4
8.42,42.336,66.2,2705.9
8.44,44.352,67.0,352.9
8.46,46.368,68.0,294.1
8.48,48.384,69.0,1823.5
8.5,50.4,70.0,235.3
8.52,52.416,71.0,176.5
8.54,54.432,72.0,117.6
8.56,56.448,73.0,176.5
8.58,58.464,74.0,58.8
8.6,60.48,75.0,117.6
8.62,62.496,76.0,235.3
8.64,64.512,77.0,411.8
8.66,66.528,78.0,294.1
8.68,68.544,79.0,823.5
8.7,70.56,80.0,176.5
8.72,72.576,81.0,411.8
8.74,74.592,82.0,411.8
8.76,76.608,83.0,58.8
8.78,78.624,84.0,58.8
8.8,80.64,85.0,117.6
8.82,82.656,86.0,58.8
8.84,84.672,87.0,0.0
8.86,86.688,88.0,0.0
8.88,88.704,89.0,117.6
8.9,90.72,90.0,0.0
8.92,92.736,91.0,117.6
8.94,94.752,92.0,352.9
8.96,96.768,93.0,176.5
8.98,98.784,94.0,176.5
9.0,100.8,95.0,176.5
9.02,98.784,96.0,529.4
9.04,96.768,97.0,294.1
9.06,94.752,98.0,0.0
9.08,92.736,99.0,0.0
9.1,90.72,100.0,235.3
9.12,88.704,101.0,294.1
9.14,86.688,102.0,0.0
9.16,84.672,103.0,0.0
9.18,82.656,104.0,0.0
9.2,80.64,105.0,58.8
9.22,78.624,106.0,0.0
9.24,76.608,107.0,117.6
9.26,74.592,108.0,58.8
9.28,72.576,109.0,0.0
9.3,70.56,110.0,117.6
9.32,68.544,111.0,0.0
9.34,66.528,112.0,0.0
9.36,64.512,113.0,117.6
9.38,62.496,114.0,0.0
9.4,60.48,115.0,0.0
9.42,58.464,116.0,0.0
9.44,56.448,117.0,58.8
9.46,54.432,118.0,58.8
9.48,52.416,119.0,352.9
9.5,50.4,120.0,0.0
9.52,48.384,121.0,58.8
9.54,46.368,122.0,0.0
9.56,44.352,123.0,0.0
9.58,42.336,124.0,0.0
9.6,40.32,125.0,0.0
9.62,38.304,126.0,58.8
9.64,36.288,127.0,0.0
9.66,34.272,128.0,0.0
9.68,32.256,129.0,176.5
9.7,30.24,130.0,0.0
9.72,28.224,131.0,176.5
9.74,26.208,132.0,58.8
9.76,24.192,133.0,58.8
9.78,22.176,134.0,0.0
9.8,20.16,135.0,0.0
9.82,18.144,136.0,0.0
9.84,16.128,137.0,0.0
9.86,14.112,138.0,58.8
9.88,12.096,139.0,0.0
9.9,10.08,140.0,0.0
9.92,8.064,141.0,0.0
9.94,6.048,142.0,0.0
9.96,4.032,143.0,0.0
9.98,2.016,144.0,0.0
10.0,0.0,145.0,0.0
10.02,0.0,146.0,58.8
10.04,0.0,147.0,117.6
10.06,0.0,148.0,58.8
10.08,0.0,149.0,0.0
10.1,0.0,150.0,58.8
10.14,0.0,151.1,58.8
10.16,0.0,151.0,58.8
10.18,0.0,152.0,0.0
10.2,0.0,153.0,0.0
10.22,0.0,154.0,0.0
10.24,2.574,155.0,0.0
10.26,5.149,184.0,0.0
10.28,7.723,189.0,0.0
10.3,10.297,192.0,0.0
10.32,12.872,207.0,58.8
10.34,15.446,221.0,0.0
10.36,18.021,233.0,0.0
10.38,20.595,281.0,0.0
10.42,25.744,1.9,125117.6
10.44,28.318,2.0,130470.6
10.46,30.892,3.0,117.6
10.48,33.467,12.0,7235.3
10.5,36.041,13.0,1058.8
10.52,38.615,14.0,5588.2
10.54,41.19,15.0,14823.5
10.56,43.764,16.0,58235.3
10.58,46.338,17.0,323294.1
10.6,48.913,19.0,199529.4
10.62,51.487,20.0,17823.5
10.66,56.636,21.0,176.5
10.68,59.21,22.0,1235.3
10.7,61.785,23.0,470.6
10.72,64.359,24.0,235.3
10.74,66.933,25.0,588.2
10.76,69.508,26.0,6117.6
10.78,72.082,27.0,26235.3
10.8,74.656,28.0,216235.3
10.82,77.231,29.0,14411.8
10.84,79.805,30.0,13823.5
10.86,82.379,31.0,1117.6
10.88,84.954,32.0,69941.2
10.9,87.528,33.0,2176.5
10.92,90.103,34.0,4941.2
10.94,92.677,35.0,235.3
10.96,95.251,35.8,2529.4
10.98,97.826,35.9,2470.6
11.0,100.4,36.0,1882.4
11.02,100.402,36.1,2058.8
11.04,100.404,36.2,1411.8
11.06,100.406,36.8,470.6
11.08,100.408,36.9,411.8
11.1,100.41,37.0,411.8
11.12,100.412,37.1,294.1
11.14,100.414,37.2,588.2
11.16,100.416,37.8,882.4
11.18,100.418,37.9,1705.9
11.2,100.42,38.0,1941.2
11.22,100.422,38.1,1117.6
11.24,100.424,38.2,1647.1
11.26,100.426,39.0,2764.7
11.28,100.428,39.8,2117.6
11.3,100.43,39.9,2058.8
11.32,100.432,40.0,3176.5
11.34,100.434,40.1,1823.5
11.36,100.436,40.2,2705.9
11.38,100.438,41.0,6117.6
11.4,100.44,42.0,7882.4
11.42,100.442,43.0,8647.1
11.44,100.444,44.0,237764.7
11.46,100.446,45.0,4823.5
11.48,100.448,46.0,2470.6
11.5,100.45,47.0,1588.2
11.52,100.452,48.0,17117.6
11.54,100.454,49.0,176.5
11.56,100.456,50.0,1411.8
11.58,100.458,51.0,941.2
11.6,100.46,52.0,823.5
11.62,100.462,53.0,529.4
11.64,100.464,54.0,529.4
11.66,100.466,55.0,1235.3
11.68,100.468,56.0,941.2
11.7,100.47,57.0,705.9
11.72,100.472,58.0,823.5
11.74,100.474,59.0,588.2
11.76,100.476,60.0,764.7
11.78,100.478,61.0,117.6
11.8,100.48,62.0,235.3
11.82,100.482,63.0,529.4
11.84,100.484,63.8,37058.8
11.86,100.486,63.9,35411.8
11.88,100.488,64.0,39294.1
11.9,100.49,64.1,36176.5
11.92,100.492,64.2,28764.7
11.94,100.494,65.0,1000.0
11.96,100.496,65.8,1764.7
11.98,100.498,65.9,2529.4
12.0,100.5,66.0,1764.7
12.02,100.562,66.1,2470.6
12.04,100.624,66.2,2470.6
12.06,100.686,67.0,176.5
12.08,100.748,68.0,411.8
12.1,100.81,69.0,2000.0
12.12,100.872,70.0,235.3
12.14,100.934,71.0,117.6
12.16,100.996,72.0,176.5
12.18,101.058,73.0,411.8
12.2,101.12,74.0,0.0
12.22,101.182,75.0,117.6
12.24,101.244,76.0,470.6
12.26,101.306,77.0,529.4
12.28,101.368,78.0,235.3
12.3,101.43,79.0,470.6
12.32,101.492,80.0,117.6
12.34,101.554,81.0,705.9
12.36,101.616,82.0,352.9
12.38,101.678,83.0,58.8
12.4,101.74,84.0,117.6
12.42,101.802,85.0,0.0
12.44,101.864,86.0,0.0
12.46,101.926,87.0,58.8
12.48,101.988,88.0,0.0
12.5,102.05,89.0,0.0
12.52,102.112,90.0,0.0
12.54,102.174,91.0,176.5
12.56,102.236,92.0,58.8
12.58,102.298,93.0,58.8
12.6,102.36,94.0,176.5
12.62,102.422,95.0,0.0
12.64,102.484,96.0,0.0
12.66,102.546,97.0,294.1
12.68,102.608,98.0,176.5
12.7,102.67,99.0,0.0
12.72,102.732,100.0,176.5
12.74,102.794,101.0,176.5
12.76,102.856,102.0,0.0
12.78,102.918,103.0,58.8
12.8,102.98,104.0,0.0
12.82,103.042,105.0,176.5
12.84,103.104,106.0,0.0
12.86,103.166,107.0,0.0
12.88,103.228,108.0,58.8
12.9,103.29,109.0,176.5
12.92,103.352,110.0,0.0
12.94,103.414,111.0,58.8
12.96,103.476,112.0,58.8
12.98,103.538,113.0,176.5
13.0,103.6,114.0,0.0
13.02,101.133,115.0,0.0
13.04,98.667,116.0,117.6
13.06,96.2,117.0,117.6
13.08,93.733,118.0,58.8
13.1,91.267,119.0,470.6
13.12,88.8,120.0,0.0
13.14,86.333,121.0,0.0
13.16,83.867,122.0,0.0
13.18,81.4,123.0,0.0
13.2,78.933,124.0,117.6
13.22,76.467,125.0,0.0
13.24,74.0,126.0,58.8
13.26,71.533,127.0,0.0
13.28,69.067,128.0,117.6
13.3,66.6,129.0,0.0
13.32,64.133,130.0,0.0
13.34,61.667,131.0,294.1
13.36,59.2,132.0,0.0
13.38,56.733,133.0,0.0
13.4,54.267,134.0,0.0
13.42,51.8,135.0,0.0
13.44,49.333,136.0,0.0
13.46,46.867,137.0,0.0
13.48,44.4,138.0,0.0
13.5,41.933,139.0,0.0
13.52,39.467,140.0,0.0
13.54,37.0,141.0,0.0
13.56,34.533,142.0,0.0
13.58,32.067,143.0,0.0
13.6,29.6,144.0,0.0
13.62,27.133,145.0,0.0
13.64,24.667,146.0,0.0
13.66,22.2,147.0,0.0
13.68,19.733,148.0,58.8
13.7,17.267,149.0,0.0
13.72,14.8,150.0,176.5
13.76,9.867,151.1,117.6
13.78,7.4,151.0,0.0
13.8,4.933,152.0,0.0
13.82,2.467,153.0,0.0
13.84,0.0,154.0,0.0
13.86,0.0,155.0,0.0
13.88,0.0,184.0,0.0
13.9,0.0,189.0,0.0
13.92,0.0,192.0,0.0
13.94,0.0,207.0,117.6
13.96,0.0,221.0,0.0
13.98,0.0,233.0,0.0
14.0,0.0,281.0,0.0
14.04,4.06,1.9,125647.1
14.06,6.09,2.0,128529.4
14.08,8.12,3.0,0.0
14.1,10.15,12.0,6294.1
14.12,12.18,13.0,647.1
14.14,14.21,14.0,5764.7
14.16,16.24,15.0,12647.1
14.18,18.27,16.0,63764.7
14.2,20.3,17.0,324823.5
14.22,22.33,19.0,201470.6
14.24,24.36,20.0,18764.7
14.28,28.42,21.0,176.5
14.3,30.45,22.0,882.4
14.32,32.48,23.0,764.7
14.34,34.51,24.0,352.9
14.36,36.54,25.0,882.4
14.38,38.57,26.0,6470.6
14.4,40.6,27.0,26235.3
14.42,42.63,28.0,206764.7
14.44,44.66,29.0,14764.7
14.46,46.69,30.0,13647.1
14.48,48.72,31.0,705.9
14.5,50.75,32.0,70823.5
14.52,52.78,33.0,2058.8
14.54,54.81,34.0,4882.4
14.56,56.84,35.0,411.8
14.58,58.87,35.8,2705.9
14.6,60.9,35.9,2000.0
14.62,62.93,36.0,2058.8
14.64,64.96,36.1,2294.1
14.66,66.99,36.2,1941.2
14.68,69.02,36.8,294.1
14.7,71.05,36.9,411.8
14.72,73.08,37.0,352.9
14.74,75.11,37.1,117.6
14.76,77.14,37.2,529.4
14.78,79.17,37.8,823.5
14.8,81.2,37.9,1941.2
14.82,83.23,38.0,1176.5
14.84,85.26,38.1,1647.1
14.86,87.29,38.2,1176.5
14.88,89.32,39.0,3176.5
14.9,91.35,39.8,2176.5
14.92,93.38,39.9,2529.4
14.94,95.41,40.0,2529.4
14.96,97.44,40.1,2705.9
14.98,99.47,40.2,1882.4
15.0,101.5,41.0,5058.8
15.02,101.518,42.0,7294.1
15.04,101.536,43.0,9058.8
15.06,101.554,44.0,240882.4
15.08,101.572,45.0,5117.6
15.1,101.59,46.0,1235.3
15.12,101.608,47.0,1705.9
15.14,101.626,48.0,15764.7
15.16,101.644,49.0,647.1
15.18,101.662,50.0,1941.2
15.2,101.68,51.0,1588.2
15.22,101.698,52.0,764.7
15.24,101.716,53.0,352.9
15.26,101.734,54.0,411.8
15.28,101.752,55.0,1058.8
15.3,101.77,56.0,1000.0
15.32,101.788,57.0,1000.0
15.34,101.806,58.0,588.2
15.36,101.824,59.0,117.6
15.38,101.842,60.0,1000.0
15.4,101.86,61.0,0.0
15.42,101.878,62.0,235.3
15.44,101.896,63.0,176.5
15.46,101.914,63.8,34882.4
15.48,101.932,63.9,38705.9
15.5,101.95,64.0,34235.3
15.52,101.968,64.1,32823.5
15.54,101.986,64.2,30705.9
15.56,102.004,65.0,705.9
15.58,102.022,65.8,2117.6
15.6,102.04,65.9,3235.3
15.62,102.058,66.0,2176.5
15.64,102.076,66.1,1941.2
15.66,102.094,66.2,2470.6
15.68,102.112,67.0,58.8
15.7,102.13,68.0,294.1
15.72,102.148,69.0,2176.5
15.74,102.166,70.0,294.1
15.76,102.184,71.0,235.3
15.78,102.202,72.0,235.3
15.8,102.22,73.0,294.1
15.82,102.238,74.0,0.0
15.84,102.256,75.0,235.3
15.86,102.274,76.0,411.8
15.88,102.292,77.0,588.2
15.9,102.31,78.0,823.5
15.92,102.328,79.0,176.5
15.94,102.346,80.0,235.3
15.96,102.364,81.0,352.9
15.98,102.382,82.0,352.9
16.0,102.4,83.0,176.5
16.02,102.4,84.0,0.0
16.04,102.4,85.0,176.5
16.06,102.4,86.0,117.6
16.08,102.4,87.0,0.0
16.1,102.4,88.0,117.6
16.12,102.4,89.0,0.0
16.14,102.4,90.0,58.8
16.16,102.4,91.0,470.6
16.18,102.4,92.0,235.3
16.2,102.4,93.0,411.8
16.22,102.4,94.0,117.6
16.24,102.4,95.0,58.8
16.26,102.4,96.0,176.5
16.28,102.4,97.0,470.6
16.3,102.4,98.0,58.8
16.32,102.4,99.0,0.0
16.34,102.4,100.0,117.6
16.36,102.4,101.0,411.8
16.38,102.4,102.0,58.8
16.4,102.4,103.0,176.5
16.42,102.4,104.0,58.8
16.44,102.4,105.0,235.3
16.46,102.4,106.0,0.0
16.48,102.4,107.0,0.0
16.5,102.4,108.0,0.0
16.52,102.4,109.0,0.0
16.54,102.4,110.0,0.0
16.56,102.4,111.0,58.8
16.58,102.4,112.0,0.0
16.6,102.4,113.0,0.0
16.62,102.4,114.0,0.0
16.64,102.4,115.0,117.6
16.66,102.4,116.0,0.0
16.68,102.4,117.0,58.8
16.7,102.4,118.0,0.0
16.72,102.4,119.0,235.3
16.74,102.4,120.0,0.0
16.76,102.4,121.0,0.0
16.78,102.4,122.0,0.0
16.8,102.4,123.0,0.0
16.82,102.4,124.0,0.0
16.84,102.4,125.0,58.8
16.86,102.4,126.0,0.0
16.88,102.4,127.0,58.8
16.9,102.4,128.0,117.6
16.92,102.4,129.0,0.0
16.94,102.4,130.0,0.0
16.96,102.4,131.0,176.5
16.98,102.4,132.0,0.0
17.0,102.4,133.0,0.0
17.02,102.421,134.0,0.0
17.04,102.442,135.0,0.0
17.06,102.462,136.0,0.0
17.08,102.483,137.0,0.0
17.1,102.504,138.0,0.0
17.12,102.525,139.0,0.0
17.14,102.546,140.0,0.0
17.16,102.567,141.0,0.0
17.18,102.587,142.0,58.8
17.2,102.608,143.0,0.0
17.22,102.629,144.0,0.0
17.24,102.65,145.0,0.0
17.26,102.671,146.0,0.0
17.28,102.692,147.0,176.5
17.3,102.712,148.0,0.0
17.32,102.733,149.0,0.0
17.34,102.754,150.0,0.0
