time,temp,m/z,abundance
2.34,94.429,12.0,7176.5
2.36,94.471,13.0,1764.7
2.38,94.514,14.0,6529.4
2.4,94.557,15.0,15176.5
2.42,94.6,16.0,83117.6
2.44,94.597,17.0,446882.4
2.46,94.593,18.0,1899058.8
2.48,94.59,19.0,197823.5
2.5,94.586,20.0,24647.1
2.54,94.579,21.0,0.0
2.56,94.576,22.0,1235.3
2.58,94.572,23.0,352.9
2.6,94.569,24.0,117.6
2.62,94.566,25.0,941.2
2.64,94.562,26.0,5647.1
2.66,94.559,27.0,25294.1
2.68,94.555,28.0,260176.5
2.7,94.552,29.0,15352.9
2.9,94.517,151.0,0.0
2.92,94.514,152.0,0.0
2.94,94.51,153.0,0.0
2.96,94.507,154.0,0.0
2.98,94.503,155.0,0.0
3.0,94.5,156.0,0.0
3.02,92.61,157.0,0.0
3.04,90.72,158.0,0.0
3.06,88.83,159.0,58.8
3.08,86.94,160.0,0.0
3.1,85.05,161.0,0.0
3.12,83.16,162.0,0.0
3.14,81.27,163.0,0.0
3.16,79.38,164.0,0.0
3.18,77.49,165.0,0.0
3.2,75.6,166.0,0.0
3.22,73.71,167.0,0.0
3.24,71.82,168.0,0.0
3.26,69.93,169.0,294.1
3.44,52.92,30.0,16000.0
3.46,51.03,31.0,2058.8
3.48,49.14,32.0,80882.4
3.5,47.25,33.0,2235.3
3.52,45.36,34.0,6117.6
3.54,43.47,35.0,647.1
3.56,41.58,36.0,2882.4
3.58,39.69,37.0,176.5
3.6,37.8,38.0,1352.9
3.62,35.91,39.0,3882.4
3.64,34.02,40.0,2882.4
3.66,32.13,41.0,6235.3
3.68,30.24,42.0,7235.3
3.7,28.35,43.0,9823.5
3.72,26.46,44.0,312294.1
3.74,24.57,45.0,5058.8
3.76,22.68,46.0,1705.9
3.78,20.79,47.0,2823.5
3.8,18.9,48.0,25176.5
3.82,17.01,49.0,176.5
3.84,15.12,50.0,2529.4
3.86,13.23,51.0,2117.6
3.88,11.34,52.0,705.9
3.9,9.45,53.0,823.5
3.92,7.56,54.0,705.9
3.94,5.67,55.0,1176.5
4.14,0.0,56.0,1058.8
4.16,0.0,57.0,1352.9
4.18,0.0,58.0,941.2
4.2,0.0,59.0,294.1
4.22,0.0,60.0,882.4
4.24,0.0,61.0,294.1
4.26,0.0,62.0,352.9
4.28,0.0,63.0,294.1
4.3,0.0,64.0,59117.6
4.32,0.0,65.0,882.4
4.34,0.0,66.0,2941.2
4.36,0.0,67.0,235.3
4.38,0.0,68.0,352.9
4.4,0.0,69.0,2117.6
4.42,0.0,70.0,352.9
4.44,0.0,71.0,117.6
4.46,0.0,72.0,58.8
4.48,0.0,73.0,58.8
4.5,0.0,74.0,176.5
4.52,0.0,75.0,411.8
4.54,0.0,76.0,117.6
4.56,0.0,77.0,647.1
4.58,0.0,78.0,764.7
4.6,0.0,79.0,352.9
4.62,0.0,80.0,235.3
4.64,0.0,81.0,411.8
4.84,0.0,334.0,0.0
4.86,0.0,335.0,0.0
4.88,0.0,336.0,0.0
4.9,0.0,337.0,0.0
4.92,0.0,338.0,0.0
4.94,0.0,339.0,0.0
4.96,0.0,340.0,0.0
4.98,0.0,341.0,0.0
5.0,0.0,342.0,0.0
5.02,0.0,343.0,0.0
5.04,0.0,344.0,0.0
5.06,0.0,345.0,0.0
5.08,0.0,346.0,0.0
5.1,0.0,347.0,0.0
5.12,0.0,348.0,0.0
5.14,0.0,349.0,0.0
5.16,0.0,350.0,0.0
5.18,0.0,351.0,0.0
5.2,0.0,352.0,0.0
5.22,0.0,353.0,0.0
5.24,0.0,354.0,0.0
5.26,0.0,355.0,0.0
5.44,0.0,82.0,352.9
5.46,0.0,83.0,117.6
5.48,0.0,84.0,411.8
5.5,0.0,85.0,58.8
5.52,0.0,86.0,0.0
5.54,0.0,87.0,0.0
5.56,0.0,88.0,0.0
5.58,0.0,89.0,117.6
5.6,0.0,90.0,176.5
5.62,0.0,91.0,705.9
5.64,0.0,92.0,411.8
5.66,0.0,93.0,411.8
5.68,0.0,94.0,58.8
5.7,0.0,95.0,176.5
5.72,0.0,96.0,0.0
5.74,0.0,97.0,58.8
5.76,0.0,98.0,176.5
5.78,0.0,99.0,0.0
5.8,0.0,100.0,235.3
5.82,0.0,101.0,705.9
5.84,0.0,102.0,0.0
6.04,0.0,103.0,0.0
6.06,0.0,104.0,117.6
6.08,2.004,105.0,117.6
6.1,4.009,106.0,411.8
6.12,6.013,107.0,0.0
6.14,8.017,108.0,0.0
6.16,10.021,109.0,58.8
6.18,12.026,110.0,0.0
6.2,14.03,111.0,0.0
6.22,16.034,112.0,0.0
6.24,18.038,113.0,117.6
6.26,20.043,114.0,58.8
6.28,22.047,115.0,0.0
6.3,24.051,116.0,0.0
6.32,26.055,117.0,0.0
6.34,28.06,118.0,0.0
6.36,30.064,119.0,235.3
6.38,32.068,120.0,0.0
6.4,34.072,121.0,0.0
6.42,36.077,122.0,0.0
6.44,38.081,123.0,0.0
6.68,62.132,124.0,0.0
6.7,64.136,125.0,0.0
6.72,66.14,126.0,117.6
6.74,68.145,127.0,58.8
6.76,70.149,128.0,0.0
6.78,72.153,129.0,0.0
6.8,74.157,130.0,0.0
6.82,76.162,131.0,58.8
6.84,78.166,132.0,0.0
6.86,80.17,133.0,0.0
6.88,82.174,134.0,0.0
6.9,84.179,135.0,0.0
6.92,86.183,136.0,0.0
6.94,88.187,137.0,0.0
6.96,90.191,138.0,0.0
6.98,92.196,139.0,0.0
7.0,94.2,140.0,0.0
7.02,94.238,141.0,0.0
7.04,94.276,142.0,58.8
7.06,94.314,143.0,0.0
7.08,94.352,144.0,0.0
7.1,94.39,145.0,0.0
7.12,94.428,146.0,58.8
7.14,94.466,147.0,411.8
7.16,94.504,148.0,0.0
7.18,94.542,149.0,0.0
7.2,94.58,150.0,0.0
7.38,94.922,5.0,0.0
7.4,94.96,6.0,0.0
7.42,94.998,7.0,58.8
7.44,95.036,8.0,58.8
7.46,95.074,9.0,0.0
7.48,95.112,10.0,0.0
7.5,95.15,11.0,0.0
7.52,95.188,12.0,7823.5
7.54,95.226,13.0,1352.9
7.56,95.264,14.0,5235.3
7.58,95.302,15.0,13882.4
7.6,95.34,16.0,73647.1
7.62,95.378,17.0,444882.4
7.64,95.416,18.0,1877882.4
7.66,95.454,19.0,206294.1
7.68,95.492,20.0,25176.5
7.72,95.568,21.0,0.0
7.74,95.606,22.0,1647.1
7.76,95.644,23.0,352.9
7.78,95.682,24.0,352.9
7.8,95.72,25.0,764.7
7.82,95.758,26.0,6647.1
7.84,95.796,27.0,23882.4
7.86,95.834,28.0,255000.0
7.88,95.872,29.0,17882.4
8.08,88.412,151.0,117.6
8.1,86.49,152.0,0.0
8.12,84.568,153.0,0.0
8.14,82.646,154.0,0.0
8.16,80.724,155.0,0.0
8.18,78.802,156.0,0.0
8.2,76.88,157.0,0.0
8.22,74.958,158.0,0.0
8.24,73.036,159.0,0.0
8.26,71.114,160.0,0.0
8.28,69.192,161.0,0.0
8.3,67.27,162.0,0.0
8.32,65.348,163.0,0.0
8.34,63.426,164.0,0.0
8.36,61.504,165.0,0.0
8.38,59.582,166.0,0.0
8.4,57.66,167.0,0.0
8.42,55.738,168.0,0.0
8.44,53.816,169.0,294.1
8.68,30.752,30.0,13705.9
8.7,28.83,31.0,1588.2
8.72,26.908,32.0,89823.5
8.74,24.986,33.0,2352.9
8.76,23.064,34.0,9000.0
8.78,21.142,35.0,764.7
8.8,19.22,36.0,3117.6
8.82,17.298,37.0,588.2
8.84,15.376,38.0,1705.9
8.86,13.454,39.0,3882.4
8.88,11.532,40.0,2176.5
8.9,9.61,41.0,6058.8
8.92,7.688,42.0,6764.7
8.94,5.766,43.0,10588.2
8.96,3.844,44.0,319117.6
8.98,1.922,45.0,5411.8
9.0,0.0,46.0,2705.9
9.02,0.0,47.0,2411.8
9.04,0.0,48.0,25411.8
9.06,0.0,49.0,411.8
9.08,0.0,50.0,2235.3
9.1,0.0,51.0,1411.8
9.12,0.0,52.0,529.4
9.14,0.0,53.0,117.6
9.16,0.0,54.0,705.9
9.18,0.0,55.0,1176.5
9.38,0.0,56.0,941.2
9.4,0.0,57.0,1823.5
9.42,0.0,58.0,1000.0
9.44,0.0,59.0,117.6
9.46,0.0,60.0,1352.9
9.48,0.0,61.0,176.5
9.5,0.0,62.0,352.9
9.52,0.0,63.0,529.4
9.54,0.0,64.0,53941.2
9.56,0.0,65.0,529.4
9.58,0.0,66.0,3411.8
9.6,0.0,67.0,529.4
9.62,0.0,68.0,411.8
9.64,0.0,69.0,2529.4
9.66,0.0,70.0,294.1
9.68,0.0,71.0,117.6
9.7,0.0,72.0,294.1
9.72,0.0,73.0,352.9
9.74,0.0,74.0,0.0
9.76,0.0,75.0,235.3
9.78,0.0,76.0,176.5
9.8,0.0,77.0,588.2
9.82,0.0,78.0,647.1
9.84,0.0,79.0,352.9
9.86,0.0,80.0,411.8
9.88,0.0,81.0,470.6
10.08,7.64,82.0,411.8
10.1,9.55,83.0,0.0
10.12,11.46,84.0,117.6
10.14,13.37,85.0,0.0
10.16,15.28,86.0,117.6
10.18,17.19,87.0,58.8
10.2,19.1,88.0,0.0
10.22,21.01,89.0,58.8
10.24,22.92,90.0,0.0
10.26,24.83,91.0,411.8
10.28,26.74,92.0,58.8
10.3,28.65,93.0,58.8
10.32,30.56,94.0,117.6
10.34,32.47,95.0,58.8
10.36,34.38,96.0,117.6
10.38,36.29,97.0,529.4
10.4,38.2,98.0,58.8
10.42,40.11,99.0,117.6
10.44,42.02,100.0,529.4
10.46,43.93,101.0,235.3
10.48,45.84,102.0,58.8
10.72,68.76,103.0,0.0
10.74,70.67,104.0,0.0
10.76,72.58,105.0,0.0
10.78,74.49,106.0,0.0
10.8,76.4,107.0,0.0
10.82,78.31,108.0,0.0
10.84,80.22,109.0,117.6
10.86,82.13,110.0,58.8
10.88,84.04,111.0,58.8
10.9,85.95,112.0,0.0
10.92,87.86,113.0,0.0
10.94,89.77,114.0,0.0
10.96,91.68,115.0,0.0
10.98,93.59,116.0,0.0
11.0,95.5,117.0,0.0
11.02,95.528,118.0,176.5
11.04,95.556,119.0,117.6
11.06,95.584,120.0,0.0
11.08,95.612,121.0,58.8
11.1,95.64,122.0,0.0
11.12,95.668,123.0,0.0
11.32,95.948,124.0,0.0
11.34,95.976,125.0,58.8
11.36,96.004,126.0,58.8
11.38,96.032,127.0,0.0
11.4,96.06,128.0,0.0
11.42,96.088,129.0,117.6
11.44,96.116,130.0,0.0
11.46,96.144,131.0,294.1
11.48,96.172,132.0,176.5
11.5,96.2,133.0,0.0
11.52,96.228,134.0,0.0
11.54,96.256,135.0,0.0
11.56,96.284,136.0,0.0
11.58,96.312,137.0,58.8
11.6,96.34,138.0,0.0
11.62,96.368,139.0,0.0
11.64,96.396,140.0,0.0
11.66,96.424,141.0,117.6
11.68,96.452,142.0,235.3
11.7,96.48,143.0,0.0
11.72,96.508,144.0,0.0
11.74,96.536,145.0,0.0
11.76,96.564,146.0,0.0
11.78,96.592,147.0,0.0
11.8,96.62,148.0,0.0
11.82,96.648,149.0,0.0
11.84,96.676,150.0,117.6
12.02,94.537,5.0,0.0
12.04,92.173,6.0,0.0
12.06,89.81,7.0,0.0
12.08,87.446,8.0,58.8
12.1,85.083,9.0,0.0
12.12,82.72,10.0,0.0
12.14,80.356,11.0,58.8
12.16,77.993,12.0,7470.6
12.18,75.629,13.0,1000.0
12.2,73.266,14.0,7000.0
12.22,70.902,15.0,16058.8
12.24,68.539,16.0,77529.4
12.26,66.176,17.0,447294.1
12.28,63.812,18.0,1897058.8
12.3,61.449,19.0,207117.6
12.32,59.085,20.0,23058.8
12.36,54.359,21.0,176.5
12.38,51.995,22.0,2411.8
12.4,49.632,23.0,411.8
12.42,47.268,24.0,294.1
12.44,44.905,25.0,1000.0
12.46,42.541,26.0,7588.2
12.48,40.178,27.0,24058.8
12.5,37.815,28.0,254764.7
12.52,35.451,29.0,16235.3
12.72,11.817,356.0,0.0
12.74,9.454,357.0,0.0
12.76,7.09,358.0,0.0
12.78,4.727,359.0,0.0
12.8,2.363,360.0,0.0
12.82,0.0,361.0,0.0
12.84,0.0,362.0,0.0
12.86,0.0,363.0,0.0
12.88,0.0,364.0,0.0
12.9,0.0,365.0,0.0
12.92,0.0,366.0,0.0
12.94,0.0,367.0,0.0
12.96,0.0,368.0,0.0
12.98,0.0,369.0,0.0
13.0,0.0,370.0,0.0
13.02,1.94,371.0,0.0
13.04,3.88,372.0,0.0
13.06,5.82,373.0,0.0
13.08,7.76,374.0,0.0
13.1,9.7,375.0,0.0
13.12,11.64,376.0,0.0
13.14,13.58,377.0,0.0
13.16,15.52,378.0,0.0
13.18,17.46,379.0,0.0
13.2,19.4,380.0,0.0
13.22,21.34,381.0,0.0
13.36,34.92,151.0,0.0
13.38,36.86,152.0,0.0
13.4,38.8,153.0,0.0
13.42,40.74,154.0,0.0
13.44,42.68,155.0,0.0
13.46,44.62,156.0,0.0
13.48,46.56,157.0,0.0
13.5,48.5,158.0,0.0
13.52,50.44,159.0,117.6
13.54,52.38,160.0,0.0
13.56,54.32,161.0,0.0
13.58,56.26,162.0,0.0
13.6,58.2,163.0,58.8
13.62,60.14,164.0,0.0
13.64,62.08,165.0,0.0
13.66,64.02,166.0,0.0
13.68,65.96,167.0,0.0
13.7,67.9,168.0,0.0
13.72,69.84,169.0,176.5
13.9,87.3,30.0,12941.2
13.92,89.24,31.0,1705.9
13.94,91.18,32.0,74058.8
13.96,93.12,33.0,2176.5
13.98,95.06,34.0,8235.3
14.0,97.0,35.0,882.4
14.02,95.06,36.0,4058.8
14.04,93.12,37.0,352.9
14.06,91.18,38.0,1882.4
14.08,89.24,39.0,4352.9
14.1,87.3,40.0,2352.9
14.12,85.36,41.0,7176.5
14.14,83.42,42.0,8352.9
14.16,81.48,43.0,8882.4
14.18,79.54,44.0,317235.3
14.2,77.6,45.0,6529.4
14.22,75.66,46.0,1117.6
14.24,73.72,47.0,2882.4
14.26,71.78,48.0,26764.7
14.28,69.84,49.0,235.3
14.3,67.9,50.0,2705.9
14.32,65.96,51.0,1764.7
14.34,64.02,52.0,823.5
14.36,62.08,53.0,352.9
14.38,60.14,54.0,941.2
14.4,58.2,55.0,1470.6
14.64,34.92,56.0,764.7
14.66,32.98,57.0,882.4
14.68,31.04,58.0,1000.0
14.7,29.1,59.0,352.9
14.72,27.16,60.0,2000.0
14.74,25.22,61.0,176.5
14.76,23.28,62.0,529.4
14.78,21.34,63.0,1117.6
14.8,19.4,64.0,57058.8
14.82,17.46,65.0,1529.4
14.84,15.52,66.0,4058.8
14.86,13.58,67.0,235.3
14.88,11.64,68.0,588.2
14.9,9.7,69.0,2529.4
14.92,7.76,70.0,58.8
14.94,5.82,71.0,58.8
14.96,3.88,72.0,294.1
14.98,1.94,73.0,58.8
15.0,0.0,74.0,176.5
15.02,1.954,75.0,58.8
15.04,3.908,76.0,117.6
15.06,5.862,77.0,294.1
15.08,7.816,78.0,1058.8
15.1,9.77,79.0,470.6
15.12,11.724,80.0,294.1
15.14,13.678,81.0,176.5
15.34,33.218,82.0,470.6
15.36,35.172,83.0,0.0
15.38,37.126,84.0,176.5
15.4,39.08,85.0,117.6
15.42,41.034,86.0,0.0
15.44,42.988,87.0,117.6
15.46,44.942,88.0,0.0
15.48,46.896,89.0,0.0
15.5,48.85,90.0,117.6
15.52,50.804,91.0,529.4
15.54,52.758,92.0,58.8
15.56,54.712,93.0,176.5
15.58,56.666,94.0,352.9
15.6,58.62,95.0,117.6
15.62,60.574,96.0,117.6
15.64,62.528,97.0,235.3
15.66,64.482,98.0,117.6
15.68,66.436,99.0,58.8
15.7,68.39,100.0,294.1
15.72,70.344,101.0,176.5
15.74,72.298,102.0,58.8
15.94,91.838,103.0,0.0
15.96,93.792,104.0,176.5
15.98,95.746,105.0,176.5
16.0,97.7,106.0,0.0
16.02,93.452,107.0,58.8
16.04,89.204,108.0,0.0
16.06,84.957,109.0,0.0
16.08,80.709,110.0,58.8
16.1,76.461,111.0,0.0
16.12,72.213,112.0,58.8
16.14,67.965,113.0,58.8
16.16,63.717,114.0,0.0
16.18,59.47,115.0,0.0
16.2,55.222,116.0,0.0
16.22,50.974,117.0,0.0
16.24,46.726,118.0,0.0
16.26,42.478,119.0,588.2
16.28,38.23,120.0,58.8
16.3,33.983,121.0,0.0
16.32,29.735,122.0,58.8
16.34,25.487,123.0,0.0
16.58,0.0,124.0,176.5
16.6,0.0,125.0,58.8
16.62,0.0,126.0,0.0
16.64,0.0,127.0,0.0
16.66,0.0,128.0,0.0
16.68,0.0,129.0,0.0
16.7,0.0,130.0,0.0
16.72,0.0,131.0,470.6
16.74,0.0,132.0,176.5
16.76,0.0,133.0,0.0
16.78,0.0,134.0,0.0
16.8,0.0,135.0,0.0
16.82,0.0,136.0,0.0
16.84,0.0,137.0,0.0
16.86,0.0,138.0,0.0
16.88,0.0,139.0,0.0
16.9,0.0,140.0,0.0
16.92,0.0,141.0,0.0
16.94,0.0,142.0,0.0
16.96,0.0,143.0,0.0
16.98,0.0,144.0,0.0
17.0,0.0,145.0,0.0
17.02,1.996,146.0,58.8
17.04,3.992,147.0,235.3
17.06,5.988,148.0,58.8
17.08,7.984,149.0,0.0
17.1,9.98,150.0,235.3
17.28,27.944,5.0,0.0
17.3,29.94,6.0,0.0
17.32,31.936,7.0,0.0
17.34,33.932,8.0,117.6
17.36,35.928,9.0,0.0
17.38,37.924,10.0,0.0
17.4,39.92,11.0,0.0
17.42,41.916,12.0,8352.9
17.44,43.912,13.0,882.4
17.46,45.908,14.0,6411.8
17.48,47.904,15.0,15941.2
17.5,49.9,16.0,81705.9
17.52,51.896,17.0,447235.3
17.54,53.892,18.0,1886411.8
17.56,55.888,19.0,200823.5
17.58,57.884,20.0,24117.6
17.62,61.876,21.0,0.0
17.64,63.872,22.0,1529.4
17.66,65.868,23.0,588.2
17.68,67.864,24.0,352.9
17.7,69.86,25.0,705.9
17.72,71.856,26.0,6882.4
17.74,73.852,27.0,27058.8
17.76,75.848,28.0,265058.8
17.78,77.844,29.0,14058.8
17.98,97.804,151.0,176.5
18.0,99.8,152.0,0.0
18.02,97.804,153.0,0.0
18.04,95.808,154.0,0.0
18.06,93.812,155.0,0.0
18.08,91.816,156.0,0.0
18.1,89.82,157.0,0.0
18.12,87.824,158.0,0.0
18.14,85.828,159.0,0.0
18.16,83.832,160.0,0.0
18.18,81.836,161.0,0.0
18.2,79.84,162.0,0.0
18.22,77.844,163.0,0.0
18.24,75.848,164.0,0.0
18.26,73.852,165.0,0.0
18.28,71.856,166.0,0.0
18.3,69.86,167.0,58.8
18.32,67.864,168.0,0.0
18.34,65.868,169.0,58.8
18.58,41.916,30.0,15176.5
18.6,39.92,31.0,1823.5
18.62,37.924,32.0,88352.9
18.64,35.928,33.0,2823.5
18.66,33.932,34.0,7411.8
18.68,31.936,35.0,529.4
18.7,29.94,36.0,2941.2
18.72,27.944,37.0,764.7
18.74,25.948,38.0,2058.8
18.76,23.952,39.0,4117.6
18.78,21.956,40.0,2764.7
18.8,19.96,41.0,5823.5
18.82,17.964,42.0,7941.2
18.84,15.968,43.0,8294.1
18.86,13.972,44.0,324705.9
18.88,11.976,45.0,6588.2
18.9,9.98,46.0,1470.6
18.92,7.984,47.0,2529.4
18.94,5.988,48.0,25470.6
18.96,3.992,49.0,529.4
18.98,1.996,50.0,2294.1
19.0,0.0,51.0,2176.5
19.02,1.994,52.0,1117.6
19.04,3.988,53.0,647.1
19.06,5.982,54.0,647.1
19.08,7.976,55.0,882.4
19.28,27.916,56.0,882.4
19.3,29.91,57.0,1411.8
19.32,31.904,58.0,1411.8
19.34,33.898,59.0,411.8
19.36,35.892,60.0,1470.6
19.38,37.886,61.0,0.0
19.4,39.88,62.0,235.3
19.42,41.874,63.0,647.1
19.44,43.868,64.0,59588.2
19.46,45.862,65.0,705.9
19.48,47.856,66.0,2941.2
19.5,49.85,67.0,352.9
19.52,51.844,68.0,117.6
19.54,53.838,69.0,3117.6
19.56,55.832,70.0,294.1
19.58,57.826,71.0,0.0
19.6,59.82,72.0,58.8
19.62,61.814,73.0,235.3
19.64,63.808,74.0,58.8
19.66,65.802,75.0,294.1
19.68,67.796,76.0,235.3
19.7,69.79,77.0,352.9
19.72,71.784,78.0,764.7
19.74,73.778,79.0,411.8
19.76,75.772,80.0,235.3
19.78,77.766,81.0,470.6
19.98,97.706,82.0,705.9
20.0,99.7,83.0,176.5
20.02,99.7,84.0,58.8
20.04,99.7,85.0,0.0
20.06,99.7,86.0,58.8
20.08,99.7,87.0,0.0
20.1,99.7,88.0,117.6
20.12,99.682,89.0,0.0
20.14,99.664,90.0,0.0
20.16,99.647,91.0,294.1
20.18,99.629,92.0,0.0
20.2,99.611,93.0,176.5
20.22,99.593,94.0,0.0
20.24,99.576,95.0,0.0
20.26,99.558,96.0,294.1
20.28,99.54,97.0,294.1
20.3,99.522,98.0,117.6
20.32,99.504,99.0,0.0
20.34,99.487,100.0,0.0
20.36,99.469,101.0,176.5
20.38,99.451,102.0,58.8
20.58,99.273,382.0,0.0
20.6,99.256,383.0,0.0
20.62,99.238,384.0,0.0
20.64,99.22,385.0,0.0
20.66,99.202,386.0,0.0
20.68,99.184,387.0,0.0
20.7,99.167,388.0,0.0
20.72,99.149,389.0,0.0
20.74,99.131,390.0,0.0
20.76,99.113,391.0,0.0
20.78,99.096,392.0,0.0
20.8,99.078,393.0,0.0
20.82,99.06,394.0,0.0
20.84,99.042,395.0,0.0
20.86,99.024,396.0,0.0
20.88,99.007,397.0,0.0
20.9,98.989,398.0,0.0
20.92,98.971,399.0,0.0
20.94,98.953,400.0,0.0
20.96,98.936,401.0,0.0
20.98,98.918,402.0,0.0
21.0,98.9,403.0,0.0
21.02,98.952,404.0,0.0
21.04,99.004,405.0,0.0
21.06,99.056,406.0,0.0
21.08,99.108,407.0,0.0
21.26,99.576,103.0,117.6
21.28,99.628,104.0,0.0
21.3,99.68,105.0,58.8
21.32,99.732,106.0,117.6
21.34,99.784,107.0,0.0
21.36,99.836,108.0,58.8
21.38,99.888,109.0,0.0
21.4,99.94,110.0,0.0
21.42,99.992,111.0,0.0
21.44,100.044,112.0,176.5
21.46,100.096,113.0,176.5
21.48,100.148,114.0,0.0
21.5,100.2,115.0,0.0
21.52,100.252,116.0,58.8
21.54,100.304,117.0,0.0
21.56,100.356,118.0,58.8
21.58,100.408,119.0,529.4
21.6,100.46,120.0,0.0
21.62,100.512,121.0,0.0
21.64,100.564,122.0,0.0
21.66,100.616,123.0,0.0
21.86,101.136,124.0,0.0
21.88,101.188,125.0,0.0
21.9,101.24,126.0,0.0
21.92,101.292,127.0,58.8
21.94,101.344,128.0,0.0
21.96,101.396,129.0,58.8
21.98,101.448,130.0,0.0
22.0,101.5,131.0,117.6
22.02,101.458,132.0,117.6
22.04,101.416,133.0,0.0
22.06,101.374,134.0,0.0
22.08,101.332,135.0,0.0
22.1,101.29,136.0,0.0
22.12,101.248,137.0,0.0
22.14,101.206,138.0,0.0
22.16,101.164,139.0,0.0
22.18,101.122,140.0,0.0
22.2,101.08,141.0,0.0
22.22,101.038,142.0,58.8
22.24,100.996,143.0,0.0
22.26,100.954,144.0,0.0
22.28,100.912,145.0,0.0
22.3,100.87,146.0,0.0
22.32,100.828,147.0,117.6
22.34,100.786,148.0,58.8
22.36,100.744,149.0,0.0
22.38,100.702,150.0,117.6
22.6,100.24,5.0,0.0
22.62,100.198,6.0,0.0
22.64,100.156,7.0,0.0
22.66,100.114,8.0,58.8
22.68,100.072,9.0,0.0
22.7,100.03,10.0,0.0
22.72,99.988,11.0,117.6
22.74,99.946,12.0,8058.8
22.76,99.904,13.0,1176.5
22.78,99.862,14.0,6235.3
22.8,99.82,15.0,16294.1
22.82,99.778,16.0,81529.4
22.84,99.736,17.0,447764.7
22.86,99.694,18.0,1878882.4
22.88,99.652,19.0,199764.7
22.9,99.61,20.0,22647.1
22.94,99.526,21.0,58.8
22.96,99.484,22.0,1882.4
22.98,99.442,23.0,411.8
23.0,99.4,24.0,411.8
23.02,99.342,25.0,1117.6
23.04,99.283,26.0,6294.1
23.06,99.225,27.0,25941.2
23.08,99.167,28.0,261941.2
23.1,99.108,29.0,16235.3
23.26,98.768,151.0,0.0
23.28,98.837,152.0,0.0
23.3,98.905,153.0,0.0
23.32,98.974,154.0,0.0
23.34,99.042,155.0,0.0
23.36,99.111,156.0,0.0
23.38,99.179,157.0,0.0
23.4,99.247,158.0,0.0
23.42,99.316,159.0,0.0
23.44,99.384,160.0,0.0
23.46,99.453,161.0,0.0
23.48,99.521,162.0,0.0
23.5,99.589,163.0,0.0
23.52,99.658,164.0,0.0
23.54,99.726,165.0,0.0
23.56,99.795,166.0,0.0
23.58,99.863,167.0,0.0
23.6,99.932,168.0,58.8
23.62,100.0,169.0,176.5
23.8,100.616,30.0,14647.1
23.82,100.684,31.0,2294.1
23.84,100.753,32.0,81058.8
23.86,100.821,33.0,2352.9
23.88,100.889,34.0,6411.8
23.9,100.958,35.0,588.2
23.92,101.026,36.0,3941.2
23.94,101.095,37.0,882.4
23.96,101.163,38.0,1235.3
23.98,101.232,39.0,3529.4
