time,temp,m/z,abundance
5.5,21.912,169.0,176.5
5.72,43.824,408.0,0.0
5.74,45.816,409.0,0.0
5.76,47.808,410.0,0.0
5.78,49.8,411.0,0.0
5.8,51.792,412.0,0.0
5.82,53.784,413.0,0.0
5.84,55.776,414.0,0.0
5.86,57.768,415.0,0.0
5.88,59.76,416.0,0.0
5.9,61.752,417.0,0.0
5.92,63.744,418.0,0.0
5.94,65.736,419.0,0.0
5.96,67.728,420.0,0.0
5.98,69.72,421.0,0.0
6.0,71.712,422.0,0.0
6.02,73.704,423.0,0.0
6.04,75.696,424.0,0.0
6.06,77.688,425.0,0.0
6.08,79.68,426.0,0.0
6.1,81.672,427.0,0.0
6.12,83.664,428.0,0.0
6.14,85.656,429.0,0.0
6.16,87.648,430.0,0.0
6.18,89.64,431.0,0.0
6.2,91.632,432.0,0.0
6.22,93.624,433.0,0.0
6.42,85.371,30.0,15176.5
6.44,83.339,31.0,1294.1
6.46,81.306,32.0,90882.4
6.48,79.273,33.0,3882.4
6.5,77.241,34.0,6352.9
6.52,75.208,35.0,823.5
6.54,73.176,36.0,3294.1
6.56,71.143,37.0,529.4
6.58,69.11,38.0,2294.1
6.6,67.078,39.0,4352.9
6.62,65.045,40.0,4294.1
6.64,63.012,41.0,6764.7
6.66,60.98,42.0,9470.6
6.68,58.947,43.0,10529.4
6.7,56.914,44.0,527470.6
6.72,54.882,45.0,7411.8
6.74,52.849,46.0,3411.8
6.76,50.816,47.0,2941.2
6.78,48.784,48.0,31882.4
6.8,46.751,49.0,647.1
6.82,44.718,50.0,2352.9
6.84,42.686,51.0,2294.1
6.86,40.653,52.0,647.1
6.88,38.62,53.0,823.5
6.9,36.588,54.0,352.9
6.92,34.555,55.0,1176.5
7.1,16.261,5.0,0.0
7.12,14.229,6.0,0.0
7.14,12.196,7.0,0.0
7.16,10.163,8.0,235.3
7.18,8.131,9.0,0.0
7.2,6.098,10.0,0.0
7.22,4.065,11.0,0.0
7.24,2.033,12.0,12117.6
7.26,0.0,13.0,2058.8
7.28,0.0,14.0,7705.9
7.3,2.014,15.0,17470.6
7.32,4.028,16.0,95647.1
7.34,6.042,17.0,476764.7
7.36,8.056,18.0,2081941.2
7.38,10.07,19.0,198352.9
7.4,12.084,20.0,27529.4
7.44,16.112,21.0,117.6
7.46,18.126,22.0,4058.8
7.48,20.14,23.0,235.3
7.5,22.154,24.0,117.6
7.52,24.168,25.0,705.9
7.54,26.182,26.0,8705.9
7.56,28.196,27.0,29941.2
7.58,30.21,28.0,307411.8
7.6,32.224,29.0,17705.9
7.84,56.392,56.0,1235.3
7.86,58.406,57.0,1882.4
7.88,60.42,58.0,1529.4
7.9,62.434,59.0,176.5
7.92,64.448,60.0,1882.4
7.94,66.462,61.0,294.1
7.96,68.476,62.0,352.9
7.98,70.49,63.0,411.8
8.0,72.504,64.0,74411.8
8.02,74.518,65.0,1000.0
8.04,76.532,66.0,4941.2
8.06,78.546,67.0,705.9
8.08,80.56,68.0,529.4
8.1,82.574,69.0,3117.6
8.12,84.588,70.0,529.4
8.14,86.602,71.0,58.8
8.16,88.616,72.0,176.5
8.18,90.63,73.0,352.9
8.2,92.644,74.0,58.8
8.22,94.658,75.0,294.1
8.24,96.672,76.0,235.3
8.26,98.686,77.0,1000.0
8.28,100.7,78.0,1176.5
8.3,98.686,79.0,470.6
8.32,96.672,80.0,117.6
8.34,94.658,81.0,823.5
8.54,74.518,82.0,294.1
8.56,72.504,83.0,235.3
8.58,70.49,84.0,0.0
8.6,68.476,85.0,117.6
8.62,66.462,86.0,58.8
8.64,64.448,87.0,0.0
8.66,62.434,88.0,0.0
8.68,60.42,89.0,58.8
8.7,58.406,90.0,176.5
8.72,56.392,91.0,823.5
8.74,54.378,92.0,117.6
8.76,52.364,93.0,411.8
8.78,50.35,94.0,588.2
8.8,48.336,95.0,235.3
8.82,46.322,96.0,176.5
8.84,44.308,97.0,705.9
8.86,42.294,98.0,294.1
8.88,40.28,99.0,58.8
8.9,38.266,100.0,411.8
8.92,36.252,101.0,294.1
8.94,34.238,102.0,0.0
9.14,14.098,103.0,58.8
9.16,12.084,104.0,58.8
9.18,10.07,105.0,176.5
9.2,8.056,106.0,0.0
9.22,6.042,107.0,58.8
9.24,4.028,108.0,58.8
9.26,2.014,109.0,58.8
9.28,0.0,110.0,117.6
9.3,2.008,111.0,0.0
9.32,4.016,112.0,117.6
9.34,6.024,113.0,117.6
9.36,8.032,114.0,0.0
9.38,10.04,115.0,58.8
9.4,12.048,116.0,0.0
9.42,14.056,117.0,117.6
9.44,16.064,118.0,176.5
9.46,18.072,119.0,529.4
9.48,20.08,120.0,58.8
9.5,22.088,121.0,0.0
9.52,24.096,122.0,58.8
9.54,26.104,123.0,0.0
9.78,50.2,124.0,117.6
9.8,52.208,125.0,58.8
9.82,54.216,126.0,117.6
9.84,56.224,127.0,176.5
9.86,58.232,128.0,117.6
9.88,60.24,129.0,0.0
9.9,62.248,130.0,0.0
9.92,64.256,131.0,411.8
9.94,66.264,132.0,0.0
9.96,68.272,133.0,0.0
9.98,70.28,134.0,117.6
10.0,72.288,135.0,0.0
10.02,74.296,136.0,0.0
10.04,76.304,137.0,0.0
10.06,78.312,138.0,0.0
10.08,80.32,139.0,0.0
10.1,82.328,140.0,0.0
10.12,84.336,141.0,0.0
10.14,86.344,142.0,0.0
10.16,88.352,143.0,0.0
10.18,90.36,144.0,0.0
10.2,92.368,145.0,58.8
10.22,94.376,146.0,117.6
10.24,96.384,147.0,176.5
10.26,98.392,148.0,0.0
10.28,100.4,149.0,0.0
10.3,100.543,150.0,117.6
10.46,101.353,151.0,58.8
10.48,101.33,152.0,0.0
10.5,101.307,153.0,0.0
10.52,101.284,154.0,0.0
10.54,101.26,155.0,0.0
10.56,101.237,156.0,0.0
10.58,101.214,157.0,0.0
10.6,101.191,158.0,0.0
10.62,101.167,159.0,0.0
10.64,101.144,160.0,0.0
10.66,101.121,161.0,0.0
10.68,101.098,162.0,0.0
10.7,101.074,163.0,0.0
10.72,101.051,164.0,0.0
10.74,101.028,165.0,0.0
10.76,101.005,166.0,0.0
10.78,100.981,167.0,0.0
10.8,100.958,168.0,0.0
10.82,100.935,169.0,294.1
11.0,100.726,30.0,17294.1
11.02,100.702,31.0,2235.3
11.04,100.679,32.0,85058.8
11.06,100.656,33.0,3176.5
11.08,100.633,34.0,7000.0
11.1,100.609,35.0,294.1
11.12,100.586,36.0,2764.7
11.14,100.563,37.0,176.5
11.16,100.54,38.0,2823.5
11.18,100.516,39.0,4941.2
11.2,100.493,40.0,3176.5
11.22,100.47,41.0,7235.3
11.24,100.447,42.0,11294.1
11.26,100.423,43.0,10117.6
11.28,100.4,44.0,532529.4
11.3,100.456,45.0,8764.7
11.32,100.512,46.0,2941.2
11.34,100.568,47.0,2764.7
11.36,100.624,48.0,29235.3
11.38,100.68,49.0,1176.5
11.4,100.736,50.0,2529.4
11.42,100.792,51.0,1764.7
11.44,100.848,52.0,941.2
11.46,100.904,53.0,1294.1
11.48,100.96,54.0,882.4
11.5,101.016,55.0,1705.9
11.72,101.632,5.0,0.0
11.74,101.688,6.0,0.0
11.76,101.744,7.0,0.0
11.78,101.8,8.0,176.5
11.8,101.856,9.0,0.0
11.82,101.912,10.0,0.0
11.84,101.968,11.0,0.0
11.86,102.024,12.0,10529.4
11.88,102.08,13.0,1352.9
11.9,102.136,14.0,7882.4
11.92,102.192,15.0,17588.2
11.94,102.248,16.0,98235.3
11.96,102.304,17.0,486764.7
11.98,102.36,18.0,2087882.4
12.0,102.416,19.0,196176.5
12.02,102.472,20.0,27294.1
12.06,102.584,21.0,0.0
12.08,102.64,22.0,2882.4
12.1,102.696,23.0,529.4
12.12,102.752,24.0,294.1
12.14,102.808,25.0,882.4
12.16,102.864,26.0,8470.6
12.18,102.92,27.0,29529.4
12.2,102.976,28.0,293000.0
12.22,103.032,29.0,19823.5
12.42,88.752,56.0,2000.0
12.44,86.688,57.0,1294.1
12.46,84.624,58.0,1647.1
12.48,82.56,59.0,176.5
12.5,80.496,60.0,1705.9
12.52,78.432,61.0,58.8
12.54,76.368,62.0,117.6
12.56,74.304,63.0,470.6
12.58,72.24,64.0,74411.8
12.6,70.176,65.0,1058.8
12.62,68.112,66.0,5058.8
12.64,66.048,67.0,235.3
12.66,63.984,68.0,470.6
12.68,61.92,69.0,2352.9
12.7,59.856,70.0,352.9
12.72,57.792,71.0,176.5
12.74,55.728,72.0,235.3
12.76,53.664,73.0,176.5
12.78,51.6,74.0,294.1
12.8,49.536,75.0,235.3
12.82,47.472,76.0,294.1
12.84,45.408,77.0,705.9
12.86,43.344,78.0,764.7
12.88,41.28,79.0,647.1
12.9,39.216,80.0,235.3
12.92,37.152,81.0,235.3
13.12,16.512,82.0,470.6
13.14,14.448,83.0,117.6
13.16,12.384,84.0,176.5
13.18,10.32,85.0,117.6
13.2,8.256,86.0,0.0
13.22,6.192,87.0,0.0
13.24,4.128,88.0,0.0
13.26,2.064,89.0,58.8
13.28,0.0,90.0,58.8
13.3,2.695,91.0,470.6
13.32,5.389,92.0,117.6
13.34,8.084,93.0,117.6
13.36,10.779,94.0,294.1
13.38,13.474,95.0,117.6
13.4,16.168,96.0,235.3
13.42,18.863,97.0,176.5
13.44,21.558,98.0,58.8
13.46,24.253,99.0,58.8
13.48,26.947,100.0,411.8
13.5,29.642,101.0,176.5
13.52,32.337,102.0,58.8
13.72,59.284,170.0,0.0
13.74,61.979,171.0,0.0
13.76,64.674,172.0,0.0
13.78,67.368,173.0,0.0
13.8,70.063,174.0,0.0
13.82,72.758,175.0,0.0
13.84,75.453,176.0,0.0
13.86,78.147,177.0,0.0
13.88,80.842,178.0,0.0
13.9,83.537,179.0,0.0
13.92,86.232,180.0,0.0
13.94,88.926,181.0,0.0
13.96,91.621,182.0,0.0
13.98,94.316,183.0,0.0
14.0,97.011,184.0,0.0
14.02,99.705,185.0,0.0
14.04,102.4,186.0,0.0
14.06,102.425,187.0,0.0
14.08,102.45,188.0,0.0
14.1,102.475,189.0,0.0
14.28,102.7,103.0,0.0
14.3,102.682,104.0,0.0
14.32,102.664,105.0,235.3
14.34,102.646,106.0,0.0
14.36,102.628,107.0,0.0
14.38,102.61,108.0,58.8
14.4,102.592,109.0,58.8
14.42,102.574,110.0,117.6
14.44,102.556,111.0,117.6
14.46,102.538,112.0,58.8
14.48,102.52,113.0,176.5
14.5,102.502,114.0,0.0
14.52,102.484,115.0,0.0
14.54,102.466,116.0,0.0
14.56,102.448,117.0,0.0
14.58,102.43,118.0,0.0
14.6,102.412,119.0,411.8
14.62,102.394,120.0,58.8
14.64,102.376,121.0,0.0
14.66,102.358,122.0,117.6
14.68,102.34,123.0,0.0
14.88,102.16,124.0,0.0
14.9,102.142,125.0,0.0
14.92,102.124,126.0,58.8
14.94,102.106,127.0,58.8
14.96,102.088,128.0,0.0
14.98,102.07,129.0,58.8
15.0,102.052,130.0,0.0
15.02,102.034,131.0,470.6
15.04,102.016,132.0,0.0
15.06,101.998,133.0,58.8
15.08,101.98,134.0,0.0
15.1,101.962,135.0,0.0
15.12,101.944,136.0,0.0
15.14,101.926,137.0,0.0
15.16,101.908,138.0,0.0
15.18,101.89,139.0,0.0
15.2,101.872,140.0,0.0
15.22,101.854,141.0,0.0
15.24,101.836,142.0,0.0
15.26,101.818,143.0,0.0
15.28,101.8,144.0,0.0
15.3,101.862,145.0,0.0
15.32,101.924,146.0,58.8
15.34,101.986,147.0,176.5
15.36,102.048,148.0,0.0
15.38,102.11,149.0,0.0
15.4,102.172,150.0,235.3
15.6,102.792,151.0,0.0
15.62,102.854,152.0,0.0
15.64,102.916,153.0,0.0
15.66,102.978,154.0,0.0
15.68,103.04,155.0,0.0
15.7,103.102,156.0,0.0
15.72,103.164,157.0,0.0
15.74,103.226,158.0,0.0
15.76,103.288,159.0,0.0
15.78,103.35,160.0,0.0
15.8,103.412,161.0,0.0
15.82,103.474,162.0,0.0
15.84,103.536,163.0,0.0
15.86,103.598,164.0,0.0
15.88,103.66,165.0,0.0
15.9,103.722,166.0,0.0
15.92,103.784,167.0,0.0
15.94,103.846,168.0,0.0
15.96,103.908,169.0,117.6
16.14,104.466,30.0,16470.6
16.16,104.528,31.0,1235.3
16.18,104.59,32.0,88882.4
16.2,104.652,33.0,3941.2
16.22,104.714,34.0,9000.0
16.24,104.776,35.0,1176.5
16.26,104.838,36.0,4352.9
16.28,104.9,37.0,882.4
16.3,102.802,38.0,2235.3
16.32,100.704,39.0,4235.3
16.34,98.606,40.0,2941.2
16.36,96.508,41.0,6058.8
16.38,94.41,42.0,8529.4
16.4,92.312,43.0,11764.7
16.42,90.214,44.0,540705.9
16.44,88.116,45.0,8529.4
16.46,86.018,46.0,2941.2
16.48,83.92,47.0,3294.1
16.5,81.822,48.0,33764.7
16.52,79.724,49.0,588.2
16.54,77.626,50.0,3705.9
16.56,75.528,51.0,2588.2
16.58,73.43,52.0,764.7
16.6,71.332,53.0,882.4
16.62,69.234,54.0,1176.5
16.64,67.136,55.0,1647.1
16.82,48.254,5.0,0.0
16.84,46.156,6.0,0.0
16.86,44.058,7.0,0.0
16.88,41.96,8.0,176.5
16.9,39.862,9.0,0.0
16.92,37.764,10.0,0.0
16.94,35.666,11.0,0.0
16.96,33.568,12.0,9529.4
16.98,31.47,13.0,882.4
17.0,29.372,14.0,6705.9
17.02,27.274,15.0,18823.5
17.04,25.176,16.0,96117.6
17.06,23.078,17.0,489058.8
17.08,20.98,18.0,2078176.5
17.1,18.882,19.0,195705.9
17.12,16.784,20.0,26823.5
17.16,12.588,21.0,176.5
17.18,10.49,22.0,2647.1
17.2,8.392,23.0,235.3
17.22,6.294,24.0,529.4
17.24,4.196,25.0,1470.6
17.26,2.098,26.0,9058.8
17.28,0.0,27.0,26235.3
17.3,5.195,28.0,317294.1
17.32,10.39,29.0,16882.4
17.56,72.73,56.0,1000.0
17.58,77.925,57.0,1058.8
17.6,83.12,58.0,1117.6
17.62,88.315,59.0,352.9
17.64,93.51,60.0,823.5
17.66,98.705,61.0,58.8
17.68,103.9,62.0,294.1
17.7,103.907,63.0,411.8
17.72,103.913,64.0,76176.5
17.74,103.92,65.0,1176.5
17.76,103.927,66.0,4941.2
17.78,103.933,67.0,294.1
17.8,103.94,68.0,470.6
17.82,103.947,69.0,4000.0
17.84,103.953,70.0,58.8
17.86,103.96,71.0,235.3
17.88,103.967,72.0,235.3
17.9,103.973,73.0,352.9
17.92,103.98,74.0,58.8
17.94,103.987,75.0,294.1
17.96,103.993,76.0,411.8
17.98,104.0,77.0,588.2
18.0,104.007,78.0,764.7
18.02,104.013,79.0,764.7
18.04,104.02,80.0,176.5
18.06,104.027,81.0,294.1
18.26,104.093,82.0,235.3
18.28,104.1,83.0,588.2
18.3,104.09,84.0,58.8
18.32,104.08,85.0,294.1
18.34,104.07,86.0,58.8
18.36,104.06,87.0,0.0
18.38,104.05,88.0,58.8
18.4,104.04,89.0,58.8
18.42,104.03,90.0,58.8
18.44,104.02,91.0,235.3
18.46,104.01,92.0,294.1
18.48,104.0,93.0,0.0
18.5,103.99,94.0,647.1
18.52,103.98,95.0,58.8
18.54,103.97,96.0,58.8
18.56,103.96,97.0,705.9
18.58,103.95,98.0,117.6
18.6,103.94,99.0,58.8
18.62,103.93,100.0,176.5
18.64,103.92,101.0,470.6
18.66,103.91,102.0,58.8
18.86,103.81,103.0,58.8
18.88,103.8,104.0,117.6
18.9,103.79,105.0,0.0
18.92,103.78,106.0,117.6
18.94,103.77,107.0,58.8
18.96,103.76,108.0,0.0
18.98,103.75,109.0,58.8
19.0,103.74,110.0,117.6
19.02,103.73,111.0,0.0
19.04,103.72,112.0,176.5
19.06,103.71,113.0,58.8
19.08,103.7,114.0,58.8
19.1,103.69,115.0,117.6
19.12,103.68,116.0,0.0
19.14,103.67,117.0,58.8
19.16,103.66,118.0,0.0
19.18,103.65,119.0,294.1
19.2,103.64,120.0,176.5
19.22,103.63,121.0,0.0
19.24,103.62,122.0,0.0
19.26,103.61,123.0,0.0
19.5,103.996,124.0,0.0
19.52,104.032,125.0,58.8
19.54,104.068,126.0,0.0
19.56,104.104,127.0,117.6
19.58,104.14,128.0,0.0
19.6,104.176,129.0,0.0
19.62,104.212,130.0,0.0
19.64,104.248,131.0,117.6
19.66,104.284,132.0,0.0
19.68,104.32,133.0,117.6
19.7,104.356,134.0,0.0
19.72,104.392,135.0,0.0
19.74,104.428,136.0,0.0
19.76,104.464,137.0,0.0
19.78,104.5,138.0,0.0
19.8,104.536,139.0,0.0
19.82,104.572,140.0,0.0
19.84,104.608,141.0,0.0
19.86,104.644,142.0,0.0
19.88,104.68,143.0,0.0
19.9,104.716,144.0,58.8
19.92,104.752,145.0,58.8
19.94,104.788,146.0,117.6
19.96,104.824,147.0,470.6
19.98,104.86,148.0,58.8
20.0,104.896,149.0,0.0
20.02,104.932,150.0,235.3
20.18,105.22,151.0,0.0
20.2,105.256,152.0,0.0
20.22,105.292,153.0,0.0
20.24,105.328,154.0,0.0
20.26,105.364,155.0,0.0
20.28,105.4,156.0,0.0
20.3,105.363,157.0,0.0
20.32,105.326,158.0,0.0
20.34,105.289,159.0,0.0
20.36,105.252,160.0,0.0
20.38,105.215,161.0,0.0
20.4,105.178,162.0,0.0
20.42,105.141,163.0,0.0
20.44,105.104,164.0,0.0
20.46,105.067,165.0,0.0
20.48,105.03,166.0,0.0
20.5,104.993,167.0,0.0
20.52,104.956,168.0,0.0
20.54,104.919,169.0,0.0
20.72,104.585,30.0,14294.1
20.74,104.548,31.0,1705.9
20.76,104.511,32.0,90882.4
20.78,104.474,33.0,3411.8
20.8,104.437,34.0,7058.8
20.82,104.4,35.0,1176.5
20.84,104.387,36.0,3823.5
20.86,104.374,37.0,882.4
20.88,104.361,38.0,1588.2
20.9,104.348,39.0,5176.5
20.92,104.335,40.0,2823.5
20.94,104.322,41.0,7000.0
20.96,104.309,42.0,8000.0
20.98,104.296,43.0,11117.6
21.0,104.283,44.0,524411.8
21.02,104.27,45.0,8117.6
21.04,104.257,46.0,3000.0
21.06,104.243,47.0,3823.5
21.08,104.23,48.0,32235.3
21.1,104.217,49.0,470.6
21.12,104.204,50.0,3529.4
21.14,104.191,51.0,1764.7
21.16,104.178,52.0,1235.3
21.18,104.165,53.0,1000.0
21.2,104.152,54.0,823.5
21.22,104.139,55.0,1588.2
21.42,104.38,190.0,0.0
21.44,104.42,191.0,0.0
21.46,104.46,192.0,0.0
21.48,104.5,193.0,0.0
21.5,104.54,194.0,0.0
21.52,104.58,195.0,0.0
21.54,104.62,196.0,0.0
21.56,104.66,197.0,0.0
21.58,104.7,198.0,0.0
21.6,104.74,199.0,0.0
21.62,104.78,200.0,0.0
21.64,104.82,201.0,0.0
21.66,104.86,202.0,0.0
21.68,104.9,203.0,0.0
21.7,104.94,204.0,0.0
21.72,104.98,205.0,0.0
21.74,105.02,206.0,0.0
21.76,105.06,207.0,0.0
21.92,105.38,5.0,0.0
21.94,105.42,6.0,0.0
21.96,105.46,7.0,58.8
21.98,105.5,8.0,58.8
22.0,105.54,9.0,0.0
22.02,105.58,10.0,0.0
22.04,105.62,11.0,0.0
22.06,105.66,12.0,8882.4
22.08,105.7,13.0,1764.7
22.1,105.74,14.0,6764.7
22.12,105.78,15.0,18941.2
22.14,105.82,16.0,95588.2
22.16,105.86,17.0,499764.7
22.18,105.9,18.0,2077823.5
22.2,105.94,19.0,202647.1
22.22,105.98,20.0,29117.6
22.26,106.06,21.0,117.6
22.28,106.1,22.0,2882.4
22.3,106.1,23.0,647.1
22.32,106.1,24.0,235.3
22.34,106.1,25.0,1411.8
22.36,106.1,26.0,7470.6
22.38,106.1,27.0,28647.1
22.4,106.1,28.0,305882.4
22.42,106.1,29.0,18764.7
22.62,106.1,56.0,1529.4
22.64,106.1,57.0,882.4
22.66,106.1,58.0,1235.3
22.68,106.1,59.0,235.3
22.7,106.1,60.0,2588.2
22.72,106.1,61.0,235.3
22.74,106.1,62.0,352.9
22.76,106.1,63.0,588.2
22.78,106.1,64.0,75764.7
22.8,106.1,65.0,1470.6
22.82,106.1,66.0,5294.1
22.84,106.1,67.0,294.1
22.86,106.1,68.0,529.4
22.88,106.1,69.0,2941.2
22.9,106.1,70.0,235.3
22.92,106.1,71.0,352.9
22.94,106.1,72.0,117.6
22.96,106.1,73.0,176.5
22.98,106.1,74.0,58.8
23.0,106.1,75.0,235.3
23.02,106.1,76.0,411.8
23.04,106.1,77.0,705.9
23.06,106.1,78.0,1000.0
23.08,106.1,79.0,470.6
23.1,106.1,80.0,352.9
23.12,106.1,81.0,647.1
23.36,106.116,82.0,352.9
23.38,106.12,83.0,58.8
23.4,106.124,84.0,58.8
23.42,106.128,85.0,58.8
23.44,106.132,86.0,0.0
23.46,106.136,87.0,0.0
23.48,106.14,88.0,0.0
23.5,106.144,89.0,117.6
23.52,106.148,90.0,58.8
23.54,106.152,91.0,529.4
23.56,106.156,92.0,117.6
23.58,106.16,93.0,117.6
23.6,106.164,94.0,411.8
23.62,106.168,95.0,176.5
23.64,106.172,96.0,411.8
23.66,106.176,97.0,294.1
23.68,106.18,98.0,58.8
23.7,106.184,99.0,0.0
23.72,106.188,100.0,117.6
23.74,106.192,101.0,58.8
