time,temp,m/z,abundance
2.04,1.308,74.0,529.4
2.06,1.312,75.0,1529.4
2.08,1.316,76.0,117.6
2.1,1.32,77.0,1352.9
2.12,1.324,78.0,1823.5
2.14,1.328,79.0,1294.1
2.16,1.332,80.0,411.8
2.18,1.336,81.0,1294.1
2.2,1.34,82.0,705.9
2.22,1.344,83.0,411.8
2.24,1.348,84.0,529.4
2.26,1.352,85.0,58.8
2.28,1.356,86.0,235.3
2.3,1.36,87.0,176.5
2.32,1.364,88.0,0.0
2.34,1.368,89.0,117.6
2.36,1.372,90.0,58.8
2.38,1.376,91.0,1000.0
2.4,1.38,92.0,588.2
2.42,1.384,93.0,117.6
2.44,1.388,94.0,647.1
2.46,1.392,95.0,117.6
2.48,1.396,96.0,176.5
2.5,1.4,97.0,470.6
2.52,1.404,98.0,235.3
2.54,1.408,99.0,352.9
2.56,1.412,100.0,235.3
2.58,1.416,147.0,1176.5
2.62,1.424,1.9,311941.2
2.64,1.428,2.0,321352.9
2.66,1.432,3.0,176.5
2.68,1.436,12.0,10588.2
2.7,1.44,13.0,2176.5
2.72,1.444,14.0,14117.6
2.74,1.448,15.0,34941.2
2.76,1.452,16.0,146529.4
2.78,1.456,17.0,1108588.2
2.8,1.46,18.0,4605117.6
2.82,1.464,19.0,88058.8
2.84,1.468,20.0,52705.9
2.88,1.476,21.0,235.3
2.9,1.48,22.0,3529.4
2.92,1.484,23.0,0.0
2.94,1.488,24.0,764.7
2.96,1.492,25.0,1647.1
2.98,1.496,26.0,13941.2
3.0,1.5,27.0,41000.0
3.02,1.528,28.0,555941.2
3.04,1.556,29.0,34294.1
3.06,1.584,30.0,22294.1
3.08,1.612,31.0,4058.8
3.1,1.64,32.0,134882.4
3.12,1.668,33.0,2352.9
3.14,1.696,34.0,4764.7
3.16,1.724,35.0,647.1
3.18,1.752,36.0,7000.0
3.2,1.78,37.0,470.6
3.22,1.808,38.0,3470.6
3.24,1.836,39.0,7647.1
3.26,1.864,40.0,4588.2
3.28,1.892,41.0,14000.0
3.3,1.92,42.0,18000.0
3.32,1.948,43.0,18529.4
3.34,1.976,45.0,9823.5
3.36,2.004,46.0,2588.2
3.38,2.032,47.0,2294.1
3.4,2.06,48.0,4882.4
3.42,2.088,49.0,588.2
3.44,2.116,50.0,2647.1
3.46,2.144,51.0,3117.6
3.48,2.172,52.0,1117.6
3.5,2.2,53.0,1470.6
3.52,2.228,54.0,1000.0
3.54,2.256,55.0,3588.2
3.56,2.284,56.0,3352.9
3.58,2.312,57.0,3058.8
3.6,2.34,58.0,2882.4
3.62,2.368,59.0,764.7
3.64,2.396,60.0,764.7
3.66,2.424,61.0,352.9
3.68,2.452,62.0,588.2
3.7,2.48,63.0,470.6
3.72,2.508,64.0,14882.4
3.74,2.536,65.0,1058.8
3.76,2.564,66.0,1294.1
3.78,2.592,67.0,1058.8
3.8,2.62,68.0,411.8
3.82,2.648,69.0,4529.4
3.84,2.676,70.0,588.2
3.86,2.704,71.0,411.8
3.88,2.732,72.0,588.2
3.9,2.76,73.0,1235.3
3.92,2.788,74.0,411.8
3.94,2.816,75.0,2117.6
3.96,2.844,76.0,764.7
3.98,2.872,77.0,1470.6
4.0,2.9,78.0,2000.0
4.02,2.894,79.0,1705.9
4.04,2.888,80.0,647.1
4.06,2.882,81.0,1529.4
4.08,2.876,82.0,588.2
4.1,2.87,83.0,529.4
4.12,2.864,84.0,0.0
4.14,2.858,85.0,117.6
4.16,2.852,86.0,58.8
4.18,2.846,87.0,58.8
4.2,2.84,88.0,117.6
4.22,2.834,89.0,235.3
4.24,2.828,90.0,58.8
4.26,2.822,91.0,1117.6
4.28,2.816,92.0,470.6
4.3,2.81,93.0,235.3
4.32,2.804,94.0,294.1
4.34,2.798,95.0,294.1
4.36,2.792,96.0,294.1
4.38,2.786,97.0,470.6
4.4,2.78,98.0,235.3
4.42,2.774,99.0,117.6
4.44,2.768,100.0,352.9
4.46,2.762,147.0,941.2
4.5,2.75,1.9,310941.2
4.52,2.744,2.0,304823.5
4.54,2.738,3.0,117.6
4.56,2.732,12.0,12117.6
4.58,2.726,13.0,2176.5
4.6,2.72,14.0,13058.8
4.62,2.714,15.0,36117.6
4.64,2.708,16.0,141941.2
4.66,2.702,17.0,1120941.2
4.68,2.696,18.0,4607117.6
4.7,2.69,19.0,88764.7
4.72,2.684,20.0,53470.6
4.76,2.672,21.0,117.6
4.78,2.666,22.0,3882.4
4.8,2.66,23.0,352.9
4.82,2.654,24.0,294.1
4.84,2.648,25.0,1882.4
4.86,2.642,26.0,12470.6
4.88,2.636,27.0,41647.1
4.9,2.63,28.0,562235.3
4.92,2.624,29.0,31823.5
4.94,2.618,30.0,25470.6
4.96,2.612,31.0,3470.6
4.98,2.606,32.0,135000.0
5.0,2.6,33.0,1294.1
5.02,2.613,34.0,5882.4
5.04,2.625,35.0,1058.8
5.06,2.637,36.0,6352.9
5.08,2.65,37.0,1176.5
5.1,2.663,38.0,3588.2
5.12,2.675,39.0,7647.1
5.14,2.687,40.0,4529.4
5.16,2.7,41.0,15235.3
5.18,2.717,42.0,16705.9
5.2,2.733,43.0,18117.6
5.22,2.75,45.0,9529.4
5.24,2.767,46.0,2529.4
5.26,2.783,47.0,2176.5
5.28,2.8,48.0,6647.1
5.3,2.817,49.0,411.8
5.32,2.833,50.0,2294.1
5.34,2.85,51.0,4058.8
5.36,2.867,52.0,1117.6
5.38,2.883,53.0,1058.8
5.4,2.9,54.0,882.4
5.42,2.917,55.0,3000.0
5.44,2.933,56.0,4058.8
5.46,2.95,57.0,2352.9
5.48,2.967,58.0,3058.8
5.5,2.983,59.0,1117.6
5.52,3.0,60.0,1235.3
5.54,3.017,61.0,352.9
5.56,3.033,62.0,176.5
5.58,3.05,63.0,764.7
5.6,3.067,64.0,14823.5
5.62,3.083,65.0,941.2
5.64,3.1,66.0,1882.4
5.66,3.117,67.0,823.5
5.68,3.133,68.0,647.1
5.7,3.15,69.0,5117.6
5.72,3.167,70.0,705.9
5.74,3.183,71.0,352.9
5.76,3.2,72.0,529.4
5.78,3.217,73.0,2117.6
5.8,3.233,74.0,235.3
5.82,3.25,75.0,2294.1
5.84,3.267,76.0,117.6
5.86,3.283,77.0,1058.8
5.88,3.3,78.0,2058.8
5.9,3.317,79.0,1647.1
5.92,3.333,80.0,294.1
5.94,3.35,81.0,941.2
5.96,3.367,82.0,588.2
5.98,3.383,83.0,529.4
6.0,3.4,84.0,470.6
6.02,3.412,85.0,235.3
6.04,3.424,86.0,58.8
6.06,3.436,87.0,0.0
6.08,3.448,88.0,117.6
6.1,3.46,89.0,176.5
6.12,3.472,90.0,117.6
6.14,3.484,91.0,882.4
6.16,3.496,92.0,411.8
6.18,3.508,93.0,352.9
6.2,3.52,94.0,411.8
6.22,3.532,95.0,235.3
6.24,3.544,96.0,411.8
6.26,3.556,97.0,470.6
6.28,3.568,98.0,235.3
6.3,3.58,99.0,117.6
6.32,3.592,100.0,470.6
6.34,3.604,147.0,529.4
6.38,3.628,1.9,310823.5
6.4,3.64,2.0,319058.8
6.42,3.652,3.0,58.8
6.44,3.664,12.0,10882.4
6.46,3.676,13.0,3058.8
6.48,3.688,14.0,13529.4
6.5,3.7,15.0,34294.1
6.52,3.712,16.0,149529.4
6.54,3.724,17.0,1115647.1
6.56,3.736,18.0,4627882.4
6.58,3.748,19.0,90000.0
6.6,3.76,20.0,51705.9
6.64,3.784,21.0,58.8
6.66,3.796,22.0,3117.6
6.68,3.808,23.0,117.6
6.7,3.82,24.0,352.9
6.72,3.832,25.0,1117.6
6.74,3.844,26.0,14294.1
6.76,3.856,27.0,36823.5
6.78,3.868,28.0,552352.9
6.8,3.88,29.0,35764.7
6.82,3.892,30.0,22352.9
6.84,3.904,31.0,3352.9
6.86,3.916,32.0,134764.7
6.88,3.928,33.0,2470.6
6.9,3.94,34.0,4647.1
6.92,3.952,35.0,529.4
6.94,3.964,36.0,6117.6
6.96,3.976,37.0,1117.6
6.98,3.988,38.0,3882.4
7.0,4.0,39.0,7941.2
7.02,4.008,40.0,4529.4
7.04,4.016,41.0,14882.4
7.06,4.024,42.0,16411.8
7.08,4.032,43.0,16882.4
7.1,4.04,45.0,8823.5
7.12,4.048,46.0,2411.8
7.14,4.056,47.0,1882.4
7.16,4.064,48.0,6235.3
7.18,4.072,49.0,588.2
7.2,4.08,50.0,2529.4
7.22,4.088,51.0,2588.2
7.24,4.096,52.0,1529.4
7.26,4.104,53.0,1764.7
7.28,4.112,54.0,764.7
7.3,4.12,55.0,3470.6
7.32,4.128,56.0,4117.6
7.34,4.136,57.0,2941.2
7.36,4.144,58.0,2176.5
7.38,4.152,59.0,764.7
7.4,4.16,60.0,823.5
7.42,4.168,61.0,117.6
7.44,4.176,62.0,764.7
7.46,4.184,63.0,529.4
7.48,4.192,64.0,15411.8
7.5,4.2,65.0,941.2
7.52,4.208,66.0,2058.8
7.54,4.216,67.0,1176.5
7.56,4.224,68.0,705.9
7.58,4.232,69.0,4000.0
7.6,4.24,70.0,823.5
7.62,4.248,71.0,235.3
7.64,4.256,72.0,941.2
7.66,4.264,73.0,1647.1
7.68,4.272,74.0,411.8
7.7,4.28,75.0,2117.6
7.72,4.288,76.0,117.6
7.74,4.296,77.0,1352.9
7.76,4.304,78.0,1000.0
7.78,4.312,79.0,1352.9
7.8,4.32,80.0,529.4
7.82,4.328,81.0,1117.6
7.84,4.336,82.0,882.4
7.86,4.344,83.0,117.6
7.88,4.352,84.0,411.8
7.9,4.36,85.0,117.6
7.92,4.368,86.0,117.6
7.94,4.376,87.0,0.0
7.96,4.384,88.0,0.0
7.98,4.392,89.0,352.9
8.0,4.4,90.0,0.0
8.02,4.4,91.0,588.2
8.04,4.4,92.0,294.1
8.06,4.4,93.0,235.3
8.08,4.4,94.0,470.6
8.1,4.4,95.0,294.1
8.12,4.4,96.0,411.8
8.14,4.4,97.0,411.8
8.16,4.4,98.0,411.8
8.18,4.4,99.0,176.5
8.2,4.4,100.0,176.5
8.22,4.4,147.0,529.4
8.26,4.4,1.9,312411.8
8.28,4.4,2.0,319529.4
8.3,4.4,3.0,58.8
8.32,4.423,12.0,11882.4
8.34,4.446,13.0,2117.6
8.36,4.469,14.0,14529.4
8.38,4.491,15.0,37294.1
8.4,4.514,16.0,147235.3
8.42,4.537,17.0,1118941.2
8.44,4.56,18.0,4611352.9
8.46,4.583,19.0,86352.9
8.48,4.606,20.0,51764.7
8.52,4.651,21.0,0.0
8.54,4.674,22.0,3058.8
8.56,4.697,23.0,117.6
8.58,4.72,24.0,529.4
8.6,4.743,25.0,1470.6
8.62,4.766,26.0,14529.4
8.64,4.789,27.0,41941.2
8.66,4.811,28.0,553411.8
8.68,4.834,29.0,32294.1
8.7,4.857,30.0,26411.8
8.72,4.88,31.0,4176.5
8.74,4.903,32.0,143470.6
8.76,4.926,33.0,2294.1
8.78,4.949,34.0,5176.5
8.8,4.971,35.0,647.1
8.82,4.994,36.0,6117.6
8.84,5.017,37.0,1000.0
8.86,5.04,38.0,4411.8
8.88,5.063,39.0,6588.2
8.9,5.086,40.0,6588.2
8.92,5.109,41.0,16235.3
8.94,5.131,42.0,15117.6
8.96,5.154,43.0,17529.4
8.98,5.177,45.0,10882.4
9.0,5.2,46.0,3058.8
9.02,5.198,47.0,2764.7
9.04,5.196,48.0,5470.6
9.06,5.194,49.0,529.4
9.08,5.192,50.0,2470.6
9.1,5.19,51.0,3529.4
9.12,5.188,52.0,1235.3
9.14,5.186,53.0,1294.1
9.16,5.184,54.0,1823.5
9.18,5.182,55.0,2882.4
9.2,5.18,56.0,4058.8
9.22,5.178,57.0,2411.8
9.24,5.176,58.0,2705.9
9.26,5.174,59.0,941.2
9.28,5.172,60.0,529.4
9.3,5.17,61.0,352.9
9.32,5.168,62.0,470.6
9.34,5.166,63.0,764.7
9.36,5.164,64.0,15294.1
9.38,5.162,65.0,941.2
9.4,5.16,66.0,1705.9
9.42,5.158,67.0,1294.1
9.44,5.156,68.0,411.8
9.46,5.154,69.0,4235.3
9.48,5.152,70.0,764.7
9.5,5.15,71.0,294.1
9.52,5.148,72.0,529.4
9.54,5.146,73.0,1764.7
9.56,5.144,74.0,117.6
9.58,5.142,75.0,1823.5
9.6,5.14,76.0,529.4
9.62,5.138,77.0,1176.5
9.64,5.136,78.0,1941.2
9.66,5.134,79.0,1294.1
9.68,5.132,80.0,176.5
9.7,5.13,81.0,588.2
9.72,5.128,82.0,1000.0
9.74,5.126,83.0,352.9
9.76,5.124,84.0,235.3
9.78,5.122,85.0,176.5
9.8,5.12,86.0,235.3
9.82,5.118,87.0,58.8
9.84,5.116,88.0,0.0
9.86,5.114,89.0,294.1
9.88,5.112,90.0,0.0
9.9,5.11,91.0,1235.3
9.92,5.108,92.0,352.9
9.94,5.106,93.0,529.4
9.96,5.104,94.0,294.1
9.98,5.102,95.0,294.1
10.0,5.1,96.0,294.1
10.02,5.116,97.0,352.9
10.04,5.132,98.0,411.8
10.06,5.148,99.0,117.6
10.08,5.164,100.0,294.1
10.1,5.18,147.0,352.9
10.14,5.212,1.9,318235.3
10.16,5.228,2.0,319058.8
10.18,5.244,3.0,58.8
10.2,5.26,12.0,10823.5
10.22,5.276,13.0,2823.5
10.24,5.292,14.0,14411.8
10.26,5.308,15.0,34823.5
10.28,5.324,16.0,150000.0
10.3,5.34,17.0,1130117.6
10.32,5.356,18.0,4625588.2
10.34,5.372,19.0,90529.4
10.36,5.388,20.0,51235.3
10.4,5.42,21.0,0.0
10.42,5.436,22.0,2411.8
10.44,5.452,23.0,117.6
10.46,5.468,24.0,235.3
10.48,5.484,25.0,1058.8
10.5,5.5,26.0,15235.3
10.52,5.516,27.0,38705.9
10.54,5.532,28.0,561000.0
10.56,5.548,29.0,32352.9
10.58,5.564,30.0,21823.5
10.6,5.58,31.0,3941.2
10.62,5.596,32.0,137235.3
10.64,5.612,33.0,1588.2
10.66,5.628,34.0,5176.5
10.68,5.644,35.0,647.1
10.7,5.66,36.0,6823.5
10.72,5.676,37.0,764.7
10.74,5.692,38.0,3941.2
10.76,5.708,39.0,6823.5
10.78,5.724,40.0,4176.5
10.8,5.74,41.0,15294.1
10.82,5.756,42.0,15764.7
10.84,5.772,43.0,19235.3
10.86,5.788,45.0,10294.1
10.88,5.804,46.0,3000.0
10.9,5.82,47.0,2058.8
10.92,5.836,48.0,6411.8
10.94,5.852,49.0,294.1
10.96,5.868,50.0,3117.6
10.98,5.884,51.0,2352.9
11.0,5.9,52.0,1529.4
11.02,5.909,53.0,1588.2
11.04,5.917,54.0,823.5
11.06,5.926,55.0,2823.5
11.08,5.935,56.0,3588.2
11.1,5.943,57.0,2470.6
11.12,5.952,58.0,3411.8
11.14,5.961,59.0,1294.1
11.16,5.97,60.0,1000.0
11.18,5.978,61.0,352.9
11.2,5.987,62.0,294.1
11.22,5.996,63.0,705.9
11.24,6.004,64.0,14352.9
11.26,6.013,65.0,882.4
11.28,6.022,66.0,1588.2
11.3,6.03,67.0,1176.5
11.32,6.039,68.0,705.9
11.34,6.048,69.0,4058.8
11.36,6.057,70.0,1000.0
11.38,6.065,71.0,411.8
11.4,6.074,72.0,529.4
11.42,6.083,73.0,1294.1
11.44,6.091,74.0,235.3
11.46,6.1,75.0,2411.8
11.48,6.109,76.0,588.2
11.5,6.117,77.0,1235.3
11.52,6.126,78.0,1529.4
11.54,6.135,79.0,1588.2
11.56,6.143,80.0,294.1
11.58,6.152,81.0,1000.0
11.6,6.161,82.0,176.5
11.62,6.17,83.0,117.6
11.64,6.178,84.0,294.1
11.66,6.187,85.0,294.1
11.68,6.196,86.0,235.3
11.7,6.204,87.0,117.6
11.72,6.213,88.0,117.6
11.74,6.222,89.0,235.3
11.76,6.23,90.0,176.5
11.78,6.239,91.0,1000.0
11.8,6.248,92.0,352.9
11.82,6.257,93.0,529.4
11.84,6.265,94.0,235.3
11.86,6.274,95.0,58.8
11.88,6.283,96.0,470.6
11.9,6.291,97.0,705.9
11.92,6.3,98.0,352.9
11.94,6.35,99.0,235.3
11.96,6.4,100.0,588.2
11.98,6.45,147.0,1058.8
12.02,6.498,1.9,318529.4
12.04,6.496,2.0,320647.1
12.06,6.494,3.0,58.8
12.08,6.492,12.0,11882.4
12.1,6.49,13.0,2000.0
12.12,6.488,14.0,12823.5
12.14,6.486,15.0,33588.2
12.16,6.484,16.0,145941.2
12.18,6.482,17.0,1126352.9
12.2,6.48,18.0,4604647.1
12.22,6.478,19.0,92058.8
12.24,6.476,20.0,50294.1
12.28,6.472,21.0,0.0
12.3,6.47,22.0,4235.3
12.32,6.468,23.0,117.6
12.34,6.466,24.0,235.3
12.36,6.464,25.0,1411.8
12.38,6.462,26.0,12705.9
12.4,6.46,27.0,38588.2
12.42,6.458,28.0,562411.8
12.44,6.456,29.0,33647.1
12.46,6.454,30.0,22352.9
12.48,6.452,31.0,3176.5
12.5,6.45,32.0,139352.9
12.52,6.448,33.0,1294.1
12.54,6.446,34.0,4235.3
12.56,6.444,35.0,941.2
12.58,6.442,36.0,7882.4
12.6,6.44,37.0,1000.0
12.62,6.438,38.0,3647.1
12.64,6.436,39.0,7470.6
12.66,6.434,40.0,4352.9
12.68,6.432,41.0,14117.6
12.7,6.43,42.0,15000.0
12.72,6.428,43.0,21000.0
12.74,6.426,45.0,10235.3
12.76,6.424,46.0,2823.5
12.78,6.422,47.0,1941.2
12.8,6.42,48.0,5823.5
12.82,6.418,49.0,294.1
12.84,6.416,50.0,1823.5
12.86,6.414,51.0,2117.6
12.88,6.412,52.0,882.4
12.9,6.41,53.0,1411.8
12.92,6.408,54.0,1235.3
12.94,6.406,55.0,3764.7
12.96,6.404,56.0,4764.7
12.98,6.402,57.0,2411.8
13.0,6.4,58.0,4058.8
13.02,6.424,59.0,705.9
13.04,6.448,60.0,1176.5
13.06,6.472,61.0,470.6
13.08,6.496,62.0,58.8
13.1,6.52,63.0,705.9
13.12,6.544,64.0,15411.8
13.14,6.568,65.0,1000.0
13.16,6.592,66.0,2058.8
13.18,6.616,67.0,647.1
13.2,6.64,68.0,647.1
13.22,6.664,69.0,2882.4
13.24,6.688,70.0,1294.1
13.26,6.712,71.0,117.6
13.28,6.736,72.0,882.4
13.3,6.76,73.0,2294.1
13.32,6.784,74.0,294.1
13.34,6.808,75.0,1941.2
13.36,6.832,76.0,294.1
13.38,6.856,77.0,1705.9
13.4,6.88,78.0,1941.2
13.42,6.904,79.0,1588.2
13.44,6.928,80.0,764.7
13.46,6.952,81.0,764.7
13.48,6.976,82.0,529.4
13.5,7.0,83.0,176.5
13.52,7.024,84.0,294.1
13.54,7.048,85.0,117.6
13.56,7.072,86.0,0.0
13.58,7.096,87.0,58.8
13.6,7.12,88.0,0.0
13.62,7.144,89.0,0.0
13.64,7.168,90.0,58.8
13.66,7.192,91.0,823.5
13.68,7.216,92.0,411.8
13.7,7.24,93.0,352.9
13.72,7.264,94.0,411.8
13.74,7.288,95.0,235.3
13.76,7.312,96.0,235.3
13.78,7.336,97.0,588.2
13.8,7.36,98.0,176.5
13.82,7.384,99.0,58.8
13.84,7.408,100.0,529.4
13.86,7.432,147.0,823.5
13.9,7.48,1.9,314411.8
13.92,7.504,2.0,308470.6
13.94,7.528,3.0,0.0
13.96,7.552,12.0,10411.8
13.98,7.576,13.0,2764.7
14.0,7.6,14.0,13058.8
14.02,7.596,15.0,34941.2
14.04,7.592,16.0,147176.5
14.06,7.588,17.0,1103823.5
14.08,7.584,18.0,4594000.0
14.1,7.58,19.0,91823.5
14.12,7.576,20.0,55764.7
14.16,7.568,21.0,0.0
14.18,7.564,22.0,3529.4
14.2,7.56,23.0,117.6
14.22,7.556,24.0,588.2
14.24,7.552,25.0,2117.6
14.26,7.548,26.0,14294.1
14.28,7.544,27.0,42823.5
14.3,7.54,28.0,552176.5
14.32,7.536,29.0,28705.9
14.34,7.532,30.0,22941.2
14.36,7.528,31.0,5588.2
14.38,7.524,32.0,136235.3
14.4,7.52,33.0,2352.9
14.42,7.516,34.0,4823.5
14.44,7.512,35.0,1176.5
14.46,7.508,36.0,6235.3
14.48,7.504,37.0,1058.8
14.5,7.5,38.0,3117.6
14.52,7.496,39.0,8058.8
14.54,7.492,40.0,4529.4
14.56,7.488,41.0,13352.9
14.58,7.484,42.0,15176.5
14.6,7.48,43.0,20352.9
14.62,7.476,45.0,10882.4
14.64,7.472,46.0,3058.8
14.66,7.468,47.0,1764.7
14.68,7.464,48.0,6235.3
14.7,7.46,49.0,294.1
14.72,7.456,50.0,1882.4
14.74,7.452,51.0,2882.4
14.76,7.448,52.0,1235.3
14.78,7.444,53.0,1705.9
14.8,7.44,54.0,1705.9
14.82,7.436,55.0,2823.5
14.84,7.432,56.0,3705.9
14.86,7.428,57.0,1941.2
14.88,7.424,58.0,3647.1
14.9,7.42,59.0,941.2
14.92,7.416,60.0,1470.6
14.94,7.412,61.0,235.3
14.96,7.408,62.0,470.6
14.98,7.404,63.0,647.1
15.0,7.4,64.0,16294.1
15.02,7.425,65.0,941.2
15.04,7.45,66.0,1823.5
15.06,7.475,67.0,411.8
15.08,7.5,68.0,470.6
15.1,7.525,69.0,3941.2
15.12,7.55,70.0,1000.0
15.14,7.575,71.0,411.8
15.16,7.6,72.0,705.9
15.18,7.625,73.0,2000.0
15.2,7.65,74.0,0.0
15.22,7.675,75.0,2176.5
15.24,7.7,76.0,588.2
15.26,7.725,77.0,941.2
15.28,7.75,78.0,1647.1
15.3,7.775,79.0,1941.2
15.32,7.8,80.0,117.6
15.34,7.825,81.0,1058.8
15.36,7.85,82.0,823.5
15.38,7.875,83.0,176.5
15.4,7.9,84.0,470.6
15.42,7.925,85.0,176.5
15.44,7.95,86.0,117.6
15.46,7.975,87.0,0.0
15.48,8.0,88.0,58.8
15.5,8.025,89.0,58.8
15.52,8.05,90.0,117.6
15.54,8.075,91.0,823.5
15.56,8.1,92.0,705.9
15.58,8.109,93.0,411.8
15.6,8.118,94.0,176.5
15.62,8.127,95.0,0.0
15.64,8.136,96.0,352.9
15.66,8.145,97.0,294.1
15.68,8.155,98.0,352.9
15.7,8.164,99.0,0.0
15.72,8.173,100.0,176.5
15.74,8.182,147.0,588.2
15.78,8.2,1.9,310411.8
15.8,8.209,2.0,310882.4
15.82,8.218,3.0,0.0
15.84,8.227,12.0,9411.8
15.86,8.236,13.0,2647.1
15.88,8.245,14.0,13588.2
15.9,8.255,15.0,37941.2
15.92,8.264,16.0,148588.2
15.94,8.273,17.0,1117882.4
15.96,8.282,18.0,4608176.5
15.98,8.291,19.0,88823.5
16.0,8.3,20.0,53529.4
16.04,8.3,21.0,235.3
16.06,8.3,22.0,2764.7
16.08,8.3,23.0,176.5
16.1,8.3,24.0,764.7
16.12,8.3,25.0,1000.0
16.14,8.3,26.0,15294.1
16.16,8.3,27.0,38882.4
16.18,8.3,28.0,557411.8
16.2,8.3,29.0,32176.5
16.22,8.3,30.0,23058.8
16.24,8.3,31.0,3764.7
16.26,8.3,32.0,137764.7
16.28,8.3,33.0,2117.6
16.3,8.3,34.0,4823.5
16.32,8.3,35.0,352.9
16.34,8.3,36.0,6647.1
16.36,8.3,37.0,823.5
16.38,8.3,38.0,3058.8
16.4,8.3,39.0,7235.3
16.42,8.3,40.0,4058.8
16.44,8.3,41.0,14176.5
16.46,8.3,42.0,16411.8
16.48,8.3,43.0,19764.7
16.5,8.3,45.0,11117.6
16.52,8.3,46.0,3000.0
16.54,8.3,47.0,1588.2
16.56,8.3,48.0,6705.9
16.58,8.3,49.0,235.3
16.6,8.3,50.0,2470.6
16.62,8.3,51.0,2411.8
16.64,8.3,52.0,1176.5
16.66,8.3,53.0,2058.8
16.68,8.3,54.0,882.4
16.7,8.3,55.0,3176.5
16.72,8.3,56.0,3705.9
16.74,8.3,57.0,1588.2
16.76,8.3,58.0,2529.4
16.78,8.3,59.0,647.1
16.8,8.3,60.0,941.2
16.82,8.3,61.0,58.8
16.84,8.3,62.0,470.6
16.86,8.3,63.0,470.6
16.88,8.3,64.0,15294.1
16.9,8.3,65.0,1117.6
16.92,8.3,66.0,2000.0
16.94,8.3,67.0,705.9
16.96,8.3,68.0,529.4
16.98,8.3,69.0,4235.3
17.0,8.3,70.0,941.2
17.02,8.318,71.0,176.5
17.04,8.336,72.0,705.9
17.06,8.354,73.0,1764.7
17.08,8.372,74.0,529.4
17.1,8.39,75.0,2058.8
